Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
detox,1,5,[0],"[5, 7, 32]",SJ8J.tsv,S0144,S0024
on a,2,10,[0],[10],SJ8J.tsv,S0144,S0024
be you,2,60,"[0, 163, 419, 428]","[60, 278, 315, 440]",SJ8J.tsv,S0144,S0024
right,1,69,"[6, 74, 141]","[69, 71, 309, 324, 444]",SJ8J.tsv,S0144,S0024
like a,2,8,"[8, 431]","[5, 90]",SJ8J.tsv,S0144,S0024
like,1,65,"[8, 17, 116, 208, 271, 283, 296, 431]","[65, 81, 83, 88, 96, 106, 170, 253, 295, 90]",SJ8J.tsv,S0144,S0024
already,1,102,"[8, 329]","[102, 156, 225]",SJ8J.tsv,S0144,S0024
bite,1,170,"[8, 160, 163, 292, 317, 331]","[170, 423, 291, 451]",SJ8J.tsv,S0144,S0024
of a,2,267,[8],[267],SJ8J.tsv,S0144,S0024
a bite,2,291,"[8, 317, 331]","[291, 451]",SJ8J.tsv,S0144,S0024
alright,1,87,"[11, 218, 269]",[87],SJ8J.tsv,S0144,S0024
yeah,1,48,"[15, 19, 25, 27, 61, 78, 80, 89, 107, 116, 120, 122, 132, 138, 143, 151, 153, 163, 178, 202, 214, 216, 222, 224, 231, 233, 235, 245, 247, 266, 283, 286, 296, 304, 306, 323, 337, 347, 365, 375, 401, 409, 419, 426, 428, 445, 456]","[48, 50, 65, 77, 108, 109, 115, 123, 125, 142, 146, 154, 156, 179, 190, 194, 197, 219, 221, 225, 227, 229, 236, 240, 242, 257, 263, 282, 285, 287, 289, 295, 298, 324, 332, 336, 344, 346, 350, 360, 362, 374, 378, 380, 398, 400, 404, 425, 427, 432, 438, 440, 455, 458, 459]",SJ8J.tsv,S0144,S0024
can't,1,17,[17],[9],SJ8J.tsv,S0144,S0024
imagine,1,20,[17],[20],SJ8J.tsv,S0144,S0024
would,1,20,"[17, 377]",[20],SJ8J.tsv,S0144,S0024
taste,1,20,[17],[20],SJ8J.tsv,S0144,S0024
i can't,2,156,[17],[156],SJ8J.tsv,S0144,S0024
drink,1,21,"[21, 419]","[12, 14, 54, 418, 32]",SJ8J.tsv,S0144,S0024
that's,1,21,"[21, 29, 204, 218, 237, 239]","[14, 119, 125, 201, 307, 391, 396, 207, 400, 402]",SJ8J.tsv,S0144,S0024
drink and i,3,32,[21],[32],SJ8J.tsv,S0144,S0024
in my,2,79,"[21, 29]","[79, 195]",SJ8J.tsv,S0144,S0024
and i just,3,137,[21],[137],SJ8J.tsv,S0144,S0024
that's what,2,207,"[21, 204]","[207, 400, 402]",SJ8J.tsv,S0144,S0024
i just,2,211,"[21, 283]",[211],SJ8J.tsv,S0144,S0024
that be,2,32,[23],[32],SJ8J.tsv,S0144,S0024
thing,1,34,"[23, 141]","[34, 106, 142]",SJ8J.tsv,S0144,S0024
my head,2,79,[23],"[79, 94, 119]",SJ8J.tsv,S0144,S0024
