Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
the first,2,1,"[0, 916, 1516, 1522]","[1, 130, 913, 915, 917, 1487]",SVBJ.tsv,S0018,S0093
film,1,1,"[0, 103, 432, 490, 832, 1402, 1404]","[1, 17, 23, 36, 445, 447, 465, 483, 539, 833, 842, 844, 854, 867, 869]",SVBJ.tsv,S0018,S0093
be the,2,47,"[0, 524, 798, 864, 1360]","[47, 176, 232, 306, 344, 348, 417, 422, 424, 463, 471, 473, 529, 752, 952, 1020, 1141]",SVBJ.tsv,S0018,S0093
what be the,3,232,[0],[232],SVBJ.tsv,S0018,S0093
so what,2,269,"[0, 1475]","[269, 1068]",SVBJ.tsv,S0018,S0093
what be,2,1151,"[0, 383, 768, 1097, 1204, 1475]","[1151, 1170, 1574]",SVBJ.tsv,S0018,S0093
what what,2,1160,"[0, 1049]",[1160],SVBJ.tsv,S0018,S0093
first,1,1421,"[0, 916, 1516, 1522]","[1421, 1425]",SVBJ.tsv,S0018,S0093
uh huh,2,584,"[4, 12, 20, 22, 46, 62, 69, 88, 91, 127, 132, 152, 418, 423, 430, 440, 450, 456, 484, 486, 504, 536, 544, 556, 659, 661, 676, 678, 680, 707, 711, 725, 744, 759, 845, 870, 872, 882, 889, 914, 936, 947, 1175, 1201, 1255, 1340, 1394, 1396, 1406, 1422, 1438, 1460, 1490, 1492, 1559, 1573]",[584],SVBJ.tsv,S0018,S0093
uh,1,1186,"[4, 12, 20, 22, 46, 62, 69, 88, 91, 127, 132, 152, 418, 423, 430, 440, 450, 456, 484, 486, 504, 536, 544, 556, 659, 661, 676, 678, 680, 707, 711, 725, 744, 759, 845, 870, 872, 882, 889, 914, 936, 947, 1175, 1201, 1255, 1340, 1394, 1396, 1406, 1422, 1438, 1460, 1490, 1492, 1506, 1559, 1573]",[1186],SVBJ.tsv,S0018,S0093
it wasn't,2,365,"[6, 8, 1498, 1500]","[365, 774, 850, 1480]",SVBJ.tsv,S0018,S0093
about erm,2,1064,[6],[1064],SVBJ.tsv,S0018,S0093
two,1,8,"[8, 800, 1080, 1514]","[1, 11, 63, 70, 112, 294, 369, 396, 435, 503, 514, 519, 625, 677, 694, 736, 833, 917, 948, 1024, 1062, 1120, 1147, 1158, 1198, 1298, 1468]",SVBJ.tsv,S0018,S0093
brum,1,8,"[8, 10]","[1, 9]",SVBJ.tsv,S0018,S0093
cos,1,8,"[8, 138, 252, 614, 647, 1055, 1273, 1285, 1289, 1378, 1400]","[5, 34, 36, 45, 70, 96, 151, 183, 311, 322, 329, 359, 361, 443, 505, 511, 533, 547, 662, 686, 708, 712, 793, 913, 933, 1024, 1028, 1094, 1110, 1156, 1198, 1236, 1268, 1290, 1305, 1315, 1397, 1425, 1429, 1431, 1493, 1550, 1554]",SVBJ.tsv,S0018,S0093
a brum a,3,9,[8],[9],SVBJ.tsv,S0018,S0093
a brum,2,9,"[8, 10]",[9],SVBJ.tsv,S0018,S0093
be a,2,11,"[8, 918, 1273, 1362]","[11, 77, 95, 141, 195, 199, 210, 342, 410, 459, 491, 593, 684, 690, 694, 710, 756, 795, 797, 844, 855, 890, 921, 966, 1005, 1042, 1062, 1120, 1140, 1143, 1153, 1166, 1170, 1188, 1248, 1319, 1351, 1405, 1431, 1441, 1466, 1497]",SVBJ.tsv,S0018,S0093
friends,1,11,"[8, 101, 1372, 1537]",[11],SVBJ.tsv,S0018,S0093
then it,2,400,[8],"[400, 838]",SVBJ.tsv,S0018,S0093
bloke,1,948,[8],[948],SVBJ.tsv,S0018,S0093
about two,2,1147,[8],[1147],SVBJ.tsv,S0018,S0093
rom,1,10,[10],[1],SVBJ.tsv,S0018,S0093
com,1,10,[10],[1],SVBJ.tsv,S0018,S0093
brom,1,10,[10],[9],SVBJ.tsv,S0018,S0093
like,1,17,"[16, 165, 215, 275, 524, 649, 858, 862, 920, 973, 975, 986, 1051, 1055, 1080, 1085, 1220, 1316, 1318, 1362, 1372, 1374, 1392, 1508, 1510, 1516, 1545]","[17, 23, 89, 94, 100, 118, 189, 209, 259, 265, 350, 422, 517, 519, 557, 620, 644, 699, 720, 728, 739, 747, 894, 896, 913, 1120, 1162, 1182, 1186, 1200, 1221, 1229, 1244, 1389, 1499, 1552, 1574]",SVBJ.tsv,S0018,S0093
yep,1,164,"[22, 78, 186, 244, 287, 312, 332, 340, 362, 377, 413, 522, 622, 806, 969, 992, 1002]","[164, 1056]",SVBJ.tsv,S0018,S0093
ooh,1,400,"[24, 33, 737, 820, 1539]","[400, 650, 728, 760, 795, 1235, 1327]",SVBJ.tsv,S0018,S0093
be all,2,65,"[26, 474]","[65, 68, 73, 267, 329, 511, 525, 664, 739, 838, 977, 1145, 1268, 176]",SVBJ.tsv,S0018,S0093
be all the,3,176,[26],[176],SVBJ.tsv,S0018,S0093
all the,2,242,"[26, 317, 385, 581]","[242, 329, 461, 597, 677, 807, 825, 900, 944, 948, 1153, 1162, 1250, 1548, 1570, 1574]",SVBJ.tsv,S0018,S0093
rage,1,253,[26],[253],SVBJ.tsv,S0018,S0093
all the rage,3,1574,[26],[1574],SVBJ.tsv,S0018,S0093
right,1,70,"[37, 121, 256, 448, 515, 610, 663, 689, 709, 721, 723, 729, 777, 1031, 1085, 1101, 1105, 1107, 1122, 1291, 1299, 1310, 1320, 1352, 1500, 1579]","[70, 166, 501, 696, 758, 763, 1016, 1094, 1141, 1149, 1180, 1221, 1433, 1470, 1513, 104, 730, 917, 1280]",SVBJ.tsv,S0018,S0093
oh right,2,104,"[37, 1291]","[104, 730, 917, 1280]",SVBJ.tsv,S0018,S0093
