Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
lesson,1,20,"[0, 254, 376, 663]","[20, 64, 258, 270, 298]",SVNL.tsv,S0018,S0019
i think,2,21,"[0, 37, 281, 362, 444, 502, 584, 610, 673, 987, 1191, 1452]","[21, 357, 421, 521, 552, 580, 599, 682, 710, 712, 714, 752, 813, 819, 827, 840, 963, 975, 1003, 1038, 1060, 1120, 1172, 1213, 1279, 1325, 1449, 1455, 922, 1460]",SVNL.tsv,S0018,S0019
back,1,24,"[0, 197, 454, 1376, 1378, 1398]","[24, 25, 50, 728, 787, 1039, 1216, 1224, 1397]",SVNL.tsv,S0018,S0019
have a,2,25,"[0, 529, 915, 1486]","[25, 116, 220, 365, 560, 658, 762, 901, 992, 1026, 1446, 1487, 249, 758]",SVNL.tsv,S0018,S0019
think,1,50,"[0, 37, 113, 195, 213, 264, 281, 318, 331, 333, 358, 362, 409, 444, 454, 502, 535, 584, 610, 614, 645, 673, 745, 987, 1187, 1191, 1196, 1452, 1499]","[50, 267, 302, 334, 369, 383, 466, 506, 556, 578, 658, 668, 708, 742, 746, 778, 799, 811, 844, 846, 859, 901, 961, 963, 986, 1088, 1216, 1446, 1489, 1493, 357, 421, 521, 552, 580, 599, 682, 710, 712, 714, 752, 813, 819, 827, 840, 922, 975, 1003, 1038, 1060, 1120, 1172, 1213, 1279, 1325, 1449, 1455, 1460]",SVNL.tsv,S0018,S0019
come,1,54,"[0, 173, 197, 337, 372, 432, 537, 628, 630, 743, 877, 1017, 1260, 1265, 1286, 1289, 1316, 1340, 1362]","[54, 311, 336, 346, 383, 417, 552, 640, 698, 804, 846, 904, 908, 963, 1038, 1039, 1216, 1315, 1359, 1363, 776]",SVNL.tsv,S0018,S0019
tennis,1,240,"[0, 61, 63, 225, 229, 252]","[240, 629, 640, 1519]",SVNL.tsv,S0018,S0019
you have a,3,249,[0],"[249, 758]",SVNL.tsv,S0018,S0019
you have,2,249,"[0, 45, 47, 341, 372, 409, 1297, 1303]","[249, 328, 413, 977, 1255, 1296, 1361, 758]",SVNL.tsv,S0018,S0019
how come,2,776,"[0, 877, 1017]",[776],SVNL.tsv,S0018,S0019
i think you,3,922,"[0, 362, 1452]","[922, 1460]",SVNL.tsv,S0018,S0019
early,1,992,[0],[992],SVNL.tsv,S0018,S0019
oh no,2,16,"[3, 125, 362]","[16, 226, 585, 1088, 1218, 1451]",SVNL.tsv,S0018,S0019
forget,1,11,[5],"[11, 24, 54]",SVNL.tsv,S0018,S0019
he'd,1,54,"[5, 1066]","[54, 302, 1009, 1022, 1045, 1102, 1160, 1182, 1224, 1480]",SVNL.tsv,S0018,S0019
completely,1,89,"[5, 1538]","[89, 122]",SVNL.tsv,S0018,S0019
phone,1,52,"[7, 37, 45, 509, 707, 709]","[52, 152, 514, 708]",SVNL.tsv,S0018,S0019
you phone,2,514,[7],[514],SVNL.tsv,S0018,S0019
do you,2,778,"[7, 61, 129, 153, 239, 372, 420, 461, 604, 792, 812, 985, 1297, 1299, 1301, 1303]","[778, 1076, 1239]",SVNL.tsv,S0018,S0019
to be,2,9,"[9, 61, 63, 96, 217, 341, 765, 873, 1286, 1416]","[2, 605, 758, 762, 764, 778, 791, 850, 1164, 1207, 1213, 1298, 1438, 10]",SVNL.tsv,S0018,S0019
he just happen to be,5,10,[9],[10],SVNL.tsv,S0018,S0019
free,1,20,"[9, 515, 661]",[20],SVNL.tsv,S0018,S0019
he just,2,52,"[9, 1017]",[52],SVNL.tsv,S0018,S0019
happen,1,328,[9],[328],SVNL.tsv,S0018,S0019
what he,2,1182,[9],[1182],SVNL.tsv,S0018,S0019
do he,2,13,"[12, 18, 628, 792, 835, 837, 839, 862, 1006, 1049, 1111, 1522, 1530, 1534]","[13, 375, 758]",SVNL.tsv,S0018,S0019
suitably grovel,2,14,[14],[11],SVNL.tsv,S0018,S0019
be it,2,605,"[14, 295, 320, 396, 461, 483, 485, 502, 851, 1309, 1392, 1447, 1473, 1490]","[605, 1162, 1170, 1274]",SVNL.tsv,S0018,S0019
he say,2,18,"[18, 263, 303, 396, 1530, 1534]","[2, 762, 793, 831, 1523]",SVNL.tsv,S0018,S0019
say,1,18,"[18, 263, 293, 303, 396, 458, 643, 707, 1191, 1530, 1534]","[11, 20, 52, 140, 152, 202, 270, 280, 286, 298, 302, 344, 360, 552, 691, 758, 774, 780, 793, 827, 840, 904, 1190, 1195, 1512, 1514, 762, 831, 1523]",SVNL.tsv,S0018,S0019
else,1,152,"[18, 197, 458]","[152, 544, 827, 1016, 224]",SVNL.tsv,S0018,S0019
what else,2,224,[18],[224],SVNL.tsv,S0018,S0019
make,1,27,"[27, 239, 275, 767, 967, 1075, 1083, 1093, 1254, 1269, 1307, 1343]","[2, 19, 66, 84, 302, 556, 656, 664, 680, 696, 762, 778, 996, 1076, 1078, 1094, 1096, 1126, 1182, 1405, 1541, 55, 56]",SVNL.tsv,S0018,S0019
make him,2,55,[27],"[55, 56]",SVNL.tsv,S0018,S0019
feel,1,84,"[27, 275, 461, 517]","[84, 290, 292, 492, 857]",SVNL.tsv,S0018,S0019
aw,1,1249,"[27, 57, 1240, 1350]","[1249, 1277, 1310, 1312, 1313, 1315, 1351, 1353, 1355, 1357]",SVNL.tsv,S0018,S0019
be he,2,59,"[32, 35, 537, 541, 555, 727, 847, 888, 997, 1133, 1149, 1505]","[59, 762, 996]",SVNL.tsv,S0018,S0019
well,1,37,"[37, 153, 225, 233, 316, 509, 655, 659, 673, 705, 709, 719, 739, 741, 745, 779, 814, 847, 864, 907, 909, 1184, 1191, 1208, 1214, 1233, 1256, 1267, 1291, 1364, 1411]","[1, 2, 8, 16, 20, 24, 25, 50, 91, 116, 214, 245, 248, 286, 359, 389, 399, 441, 451, 453, 462, 574, 576, 580, 589, 599, 625, 633, 656, 708, 728, 740, 744, 776, 778, 783, 799, 803, 807, 813, 827, 846, 856, 859, 904, 922, 1022, 1038, 1134, 1170, 1241, 1292, 1298, 1361, 1369, 1373, 1401, 1476, 1483, 1485, 342, 878, 1375]",SVNL.tsv,S0018,S0019
