Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
think,1,17,"[0, 60, 62, 88, 104, 122, 130, 140]","[17, 19, 21, 43, 63, 69, 85, 99, 123, 141]",SJU2.tsv,S0454,S0453
yeah,1,7,"[2, 4, 18, 36, 42, 58, 64, 78, 84, 100, 114, 122, 124]","[7, 11, 15, 19, 25, 47, 55, 59, 61, 73, 75, 91, 105, 125, 127, 131, 137, 141]",SJU2.tsv,S0454,S0453
exactly,1,117,[2],[117],SJU2.tsv,S0454,S0453
mean,1,6,"[6, 12, 32, 58, 88, 90, 102, 108, 110, 118, 128, 130, 140]","[1, 57, 65, 91, 99, 113, 3, 47, 53]",SJU2.tsv,S0454,S0453
i mean,2,6,"[6, 12, 88, 102, 110, 118, 128, 130, 140]","[3, 47, 53, 65, 91, 99, 113]",SJU2.tsv,S0454,S0453
it's a,2,6,"[6, 8, 58]","[5, 61]",SJU2.tsv,S0454,S0453
so i,2,19,"[6, 140]",[19],SJU2.tsv,S0454,S0453
there be,2,33,"[6, 32, 90, 104, 130, 140]","[33, 63]",SJU2.tsv,S0454,S0453
sort of,2,43,"[6, 88]","[43, 51, 99]",SJU2.tsv,S0454,S0453
look at,2,47,"[6, 132]","[47, 65]",SJU2.tsv,S0454,S0453
say,1,49,"[6, 8, 12, 16, 26, 60, 88, 90, 112, 118, 120, 126, 128]","[49, 85, 113]",SJU2.tsv,S0454,S0453
erm and,2,55,[6],[55],SJU2.tsv,S0454,S0453
start,1,99,[6],[99],SJU2.tsv,S0454,S0453
and then,2,113,"[6, 58, 62, 128]",[113],SJU2.tsv,S0454,S0453
look,1,113,"[6, 132]",[113],SJU2.tsv,S0454,S0453
it's nature,2,8,[8],[1],SJU2.tsv,S0454,S0453
nurture,1,8,"[8, 12, 16, 132, 134]","[1, 55, 65]",SJU2.tsv,S0454,S0453
a bite,2,21,[8],"[21, 61]",SJU2.tsv,S0454,S0453
really,1,23,"[8, 118]",[23],SJU2.tsv,S0454,S0453
can't,1,49,"[8, 58]","[49, 51, 65]",SJU2.tsv,S0454,S0453
and you,2,51,"[8, 128]",[51],SJU2.tsv,S0454,S0453
it's nature and,3,55,[8],"[55, 65]",SJU2.tsv,S0454,S0453
it's a bite,3,61,[8],[61],SJU2.tsv,S0454,S0453
make,1,99,"[10, 122]",[99],SJU2.tsv,S0454,S0453
