Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
it be,2,25,"[0, 17, 21, 24, 116, 561, 903, 1050, 1068, 1400, 1439, 1462, 1493, 1500, 1890, 2014, 2044, 2107, 2137, 2355, 2455, 2471]","[25, 81, 125, 275, 293, 373, 460, 519, 720, 762, 844, 1263, 1353, 1443, 1665, 1745, 1861, 2434, 238, 2324]",S35K.tsv,S0262,S0372
cos,1,25,"[0, 491, 1132, 1238, 1240, 1260, 1552, 1870, 1888, 1900, 2060, 2265, 2335, 2351, 2455, 2483]","[25, 414, 428, 1619, 1634, 1819, 1939, 1951, 2071, 2177, 2179, 2324, 507]",S35K.tsv,S0262,S0372
know,1,27,"[0, 19, 36, 165, 441, 505, 553, 591, 665, 671, 933, 935, 941, 958, 1042, 1056, 1096, 1098, 1106, 1134, 1148, 1164, 1184, 1190, 1192, 1194, 1214, 1236, 1248, 1250, 1252, 1254, 1270, 1291, 1317, 1354, 1372, 1384, 1388, 1392, 1394, 1396, 1462, 1464, 1466, 1481, 1493, 1510, 1526, 1538, 1550, 1552, 1566, 1568, 1578, 1592, 1594, 1602, 1604, 1608, 1621, 1730, 1734, 1752, 1866, 1872, 1874, 1880, 1884, 1886, 1890, 1928, 1936, 2006, 2012, 2018, 2032, 2036, 2038, 2042, 2044, 2052, 2058, 2064, 2107, 2137, 2139, 2141, 2148, 2150, 2192, 2199, 2201, 2207, 2261, 2297, 2345, 2357, 2377, 2381, 2393, 2417, 2453, 2495]","[27, 155, 220, 267, 367, 373, 377, 385, 458, 542, 580, 588, 601, 611, 660, 682, 780, 782, 795, 825, 829, 833, 880, 908, 930, 938, 940, 942, 967, 975, 995, 1021, 1027, 1069, 1073, 1183, 1245, 1298, 1331, 1373, 1427, 1459, 1553, 1559, 1634, 1659, 1762, 1764, 1799, 1819, 1863, 1993, 2009, 2011, 2013, 2092, 2175, 2179, 2189, 2244, 2296, 2298, 2312, 2324, 2368, 2418, 1649, 238]",S35K.tsv,S0262,S0372
see,1,106,"[0, 481, 933, 962, 1042, 1044, 1046, 1072, 1184, 1236, 1238, 1248, 1268, 1270, 1350, 1394, 1450, 1471, 1481, 1528, 1566, 1568, 1604, 1621, 1672, 1674, 1866, 1870, 1872, 2006, 2150, 2162, 2209, 2403]","[106, 141, 147, 307, 319, 325, 357, 369, 379, 381, 478, 780, 825, 949, 1363, 1973, 1993, 2083, 2151, 2208, 2296, 2404, 2426, 149, 155, 1673, 1675, 2475]",S35K.tsv,S0262,S0372
you see,2,149,"[0, 933, 962, 1042, 1184, 1236, 1450, 1568, 1672, 1674]","[149, 155, 1673, 1675, 2475, 780]",S35K.tsv,S0262,S0372
and erm,2,218,"[0, 1184]","[218, 460, 517, 603, 712, 732, 854, 856, 989, 1165, 1329, 1762, 2130, 2226]",S35K.tsv,S0262,S0372
know it be,3,238,[0],"[238, 2324]",S35K.tsv,S0262,S0372
be on,2,333,[0],[333],S35K.tsv,S0262,S0372
cos i,2,507,"[0, 1238, 1240]",[507],S35K.tsv,S0262,S0372
you see and,3,780,[0],[780],S35K.tsv,S0262,S0372
i didn't know,3,1649,"[0, 1236, 2261]",[1649],S35K.tsv,S0262,S0372
see and,2,2208,"[0, 481]",[2208],S35K.tsv,S0262,S0372
i i,2,2314,[0],"[2314, 2320]",S35K.tsv,S0262,S0372
and i,2,27,"[2, 1048, 1326, 1481, 1502, 1598, 1886, 1898]","[27, 135, 139, 186, 369, 379, 637, 722, 872, 912, 973, 999, 1011, 1065, 1151, 1353, 2210]",S35K.tsv,S0262,S0372
right,1,39,"[2, 6, 8, 10, 17, 30, 44, 80, 82, 91, 136, 197, 237, 268, 274, 278, 286, 302, 322, 354, 358, 366, 368, 378, 382, 384, 392, 451, 481, 483, 489, 512, 514, 518, 561, 630, 699, 705, 723, 755, 763, 783, 800, 804, 814, 855, 885, 945, 976, 1004, 1012, 1052, 1152, 1170, 1202, 1432, 1472, 1481, 1498, 1508, 1512, 1550, 1602, 1638, 1640, 1642, 1646, 1684, 1688, 1694, 1696, 1700, 1702, 1724, 1804, 1844, 1858, 1860, 1902, 1936, 1940, 1952, 1972, 1974, 1976, 1982, 1986, 2010, 2012, 2072, 2074, 2080, 2084, 2091, 2095, 2097, 2129, 2176, 2184, 2188, 2235, 2251, 2255, 2307, 2335, 2431, 2437, 2443]","[39, 291, 369, 383, 850, 1467, 1913, 1983, 2496]",S35K.tsv,S0262,S0372
yeah,1,22,"[12, 14, 17, 23, 26, 28, 30, 32, 34, 36, 38, 40, 46, 48, 50, 52, 54, 60, 64, 66, 70, 78, 87, 89, 93, 97, 105, 111, 113, 115, 116, 130, 134, 138, 140, 142, 152, 156, 158, 160, 162, 171, 173, 179, 181, 183, 189, 193, 197, 199, 201, 205, 213, 217, 223, 229, 239, 241, 243, 245, 247, 249, 251, 254, 256, 258, 260, 262, 266, 272, 277, 280, 282, 284, 288, 290, 292, 298, 308, 310, 312, 314, 316, 318, 320, 322, 330, 350, 352, 356, 362, 364, 366, 368, 370, 374, 376, 378, 384, 386, 388, 390, 392, 394, 400, 402, 404, 419, 423, 425, 427, 429, 431, 433, 435, 437, 441, 453, 455, 457, 459, 475, 477, 495, 499, 503, 508, 524, 528, 530, 532, 539, 541, 547, 551, 555, 557, 559, 561, 563, 565, 569, 571, 573, 575, 579, 581, 583, 591, 595, 598, 600, 602, 604, 606, 618, 620, 622, 624, 626, 630, 636, 638, 640, 643, 647, 649, 651, 653, 655, 657, 659, 661, 663, 673, 677, 679, 681, 687, 689, 691, 703, 709, 717, 719, 721, 725, 727, 729, 737, 739, 743, 747, 749, 751, 753, 755, 757, 759, 761, 765, 767, 769, 773, 781, 786, 788, 790, 792, 800, 808, 812, 824, 828, 830, 832, 838, 845, 861, 865, 867, 869, 871, 873, 881, 883, 889, 891, 893, 895, 901, 903, 913, 917, 921, 923, 925, 927, 929, 931, 945, 950, 958, 966, 978, 980, 982, 984, 988, 990, 992, 994, 996, 1006, 1008, 1010, 1014, 1018, 1020, 1022, 1024, 1026, 1030, 1034, 1036, 1038, 1042, 1050, 1062, 1064, 1074, 1076, 1078, 1086, 1088, 1090, 1092, 1094, 1098, 1100, 1124, 1126, 1128, 1138, 1140, 1142, 1152, 1154, 1156, 1158, 1160, 1162, 1164, 1170, 1172, 1174, 1182, 1186, 1204, 1206, 1208, 1210, 1212, 1216, 1218, 1220, 1222, 1224, 1228, 1230, 1232, 1234, 1240, 1244, 1260, 1262, 1264, 1266, 1272, 1277, 1279, 1285, 1287, 1291, 1293, 1295, 1297, 1299, 1301, 1305, 1307, 1309, 1322, 1328, 1330, 1336, 1338, 1340, 1342, 1344, 1348, 1350, 1352, 1356, 1360, 1362, 1364, 1368, 1370, 1374, 1376, 1378, 1386, 1398, 1416, 1418, 1426, 1434, 1436, 1444, 1446, 1448, 1454, 1456, 1458, 1470, 1472, 1474, 1476, 1478, 1479, 1480, 1481, 1491, 1493, 1498, 1500, 1518, 1520, 1530, 1544, 1558, 1572, 1578, 1608, 1614, 1623, 1635, 1636, 1638, 1642, 1646, 1648, 1650, 1652, 1654, 1666, 1668, 1676, 1680, 1682, 1696, 1698, 1704, 1710, 1712, 1714, 1724, 1736, 1738, 1740, 1742, 1744, 1748, 1750, 1755, 1757, 1761, 1763, 1765, 1767, 1769, 1772, 1784, 1788, 1790, 1792, 1794, 1798, 1800, 1802, 1804, 1806, 1808, 1810, 1812, 1818, 1820, 1824, 1826, 1828, 1830, 1832, 1840, 1852, 1856, 1876, 1908, 1910, 1932, 1934, 1938, 1940, 1942, 1944, 1946, 1948, 1952, 1956, 1958, 1960, 1962, 1978, 1980, 1984, 1988, 1990, 1992, 1994, 1996, 1998, 2020, 2022, 2024, 2028, 2038, 2046, 2062, 2076, 2082, 2086, 2089, 2097, 2115, 2117, 2119, 2121, 2123, 2125, 2127, 2131, 2133, 2135, 2143, 2144, 2146, 2158, 2170, 2178, 2182, 2186, 2190, 2194, 2196, 2197, 2199, 2223, 2225, 2231, 2237, 2239, 2245, 2247, 2249, 2263, 2271, 2275, 2277, 2281, 2283, 2287, 2293, 2295, 2299, 2301, 2303, 2305, 2309, 2315, 2317, 2319, 2323, 2325, 2347, 2349, 2355, 2365, 2367, 2369, 2371, 2379, 2411, 2413, 2417, 2421, 2423, 2425, 2427, 2429, 2433, 2435, 2437, 2439, 2463, 2465, 2467, 2469, 2488, 2490, 2499]","[22, 37, 69, 104, 110, 135, 145, 159, 168, 174, 184, 214, 253, 255, 261, 297, 393, 411, 420, 422, 462, 488, 494, 498, 527, 546, 552, 554, 566, 574, 584, 586, 599, 642, 666, 668, 670, 688, 708, 710, 900, 906, 914, 916, 920, 934, 987, 1007, 1037, 1043, 1045, 1047, 1049, 1055, 1071, 1079, 1097, 1123, 1133, 1153, 1161, 1177, 1189, 1225, 1227, 1253, 1276, 1294, 1302, 1312, 1314, 1316, 1393, 1399, 1425, 1438, 1455, 1461, 1465, 1483, 1485, 1487, 1489, 1531, 1535, 1545, 1553, 1567, 1577, 1583, 1587, 1595, 1607, 1611, 1663, 1671, 1729, 1756, 1795, 1811, 1835, 1837, 1839, 1867, 1895, 1897, 1929, 1935, 2003, 2017, 2033, 2055, 2057, 2108, 2136, 2155, 2244, 2272, 2310, 2338, 2340, 2346, 2352, 2386, 2402, 2454, 2458, 2474, 2480, 2482]",S35K.tsv,S0262,S0372
like,1,81,"[14, 17, 19, 21, 24, 30, 146, 165, 441, 709, 986, 1042, 1066, 1108, 1120, 1148, 1248, 1311, 1324, 1394, 1424, 1462, 1481, 1516, 1522, 1524, 1526, 1538, 1544, 1570, 1580, 1582, 1584, 1604, 1610, 1621, 1724, 1734, 1872, 1880, 1996, 2032, 2097, 2103, 2109, 2146, 2219, 2289, 2329, 2435, 2483]","[81, 83, 141, 293, 317, 353, 359, 486, 527, 558, 570, 596, 995, 1091, 1119, 1306, 1381, 1492, 1543, 1637, 1713, 1799, 1817, 1901, 2132, 2210, 2226, 2324, 2326, 2410, 2434, 2442]",S35K.tsv,S0262,S0372
totally,1,424,"[16, 1148]","[424, 803, 1675, 1709, 1737, 1989, 2126, 2234, 2240, 2300]",S35K.tsv,S0262,S0372
it's totally,2,2300,[16],[2300],S35K.tsv,S0262,S0372
tell,1,17,"[17, 156, 1082, 1236, 1275, 1621, 2097, 2103]","[1, 3, 5, 9, 236, 2412, 799]",S35K.tsv,S0262,S0372
go,1,17,"[17, 290, 441, 506, 518, 520, 545, 551, 598, 777, 828, 958, 1036, 1042, 1106, 1148, 1150, 1186, 1248, 1317, 1319, 1326, 1464, 1484, 1495, 1498, 1526, 1528, 1550, 1566, 1578, 1584, 1753, 1866, 1872, 1880, 1886, 1996, 2046, 2062, 2109, 2229, 2341, 2355, 2381, 2389, 2391, 2397, 2417, 2487, 2492]","[11, 45, 73, 79, 90, 106, 114, 149, 164, 285, 291, 295, 309, 323, 325, 341, 343, 347, 351, 381, 399, 401, 428, 444, 513, 517, 519, 527, 544, 580, 702, 722, 774, 862, 886, 967, 975, 1245, 1298, 1308, 1310, 1320, 1333, 1369, 1383, 1469, 1475, 1496, 1553, 1555, 1634, 1643, 1647, 1669, 1677, 1693, 1703, 1801, 1927, 1943, 2181, 2266, 2296, 2404, 31, 37, 186, 470, 1455, 1809]",S35K.tsv,S0262,S0372
go up,2,31,[17],"[31, 37, 73, 186, 1455, 1469, 1809]",S35K.tsv,S0262,S0372
about three,2,53,"[17, 2351]","[53, 323]",S35K.tsv,S0262,S0372
it be like,3,81,"[17, 1462]","[81, 2434]",S35K.tsv,S0262,S0372
gonna,1,84,"[17, 1082, 1240, 1481, 1484, 1486, 1488, 1490, 1636, 1996, 2038, 2040, 2062, 2097, 2103, 2369, 2497]","[84, 596, 949, 1083, 1085, 1229, 1235, 1632, 1683, 1687, 1693, 1821, 1823, 1825, 1939, 1989, 2011, 2183, 2370, 2470, 1135, 1141]",S35K.tsv,S0262,S0372
i go,2,106,[17],"[106, 774, 1333]",S35K.tsv,S0262,S0372
like i,2,141,"[17, 1481]",[141],S35K.tsv,S0262,S0372
say,1,149,"[17, 23, 24, 254, 1048, 1056, 1066, 1186, 1194, 1240, 1394, 1578, 1621, 1724, 1730, 1866, 1872, 1874, 1882, 1886, 2052, 2054, 2060, 2062, 2103, 2115, 2150, 2201, 2335, 2349, 2351, 2453, 2483]","[149, 295, 397, 460, 527, 603, 607, 611, 631, 778, 795, 908, 948, 1073, 1229, 1255, 1469, 1547, 1549, 1553, 1559, 1630, 1637, 1639, 1643, 1649, 1683, 1693, 1709, 1993, 2079, 2081, 2175, 2179, 2210, 2244, 2264, 2296, 2324, 2366, 2475]",S35K.tsv,S0262,S0372
that's,1,151,"[17, 30, 109, 207, 473, 495, 497, 500, 545, 549, 551, 561, 571, 587, 612, 665, 667, 721, 763, 765, 992, 1018, 1030, 1042, 1052, 1056, 1096, 1106, 1118, 1128, 1130, 1164, 1194, 1214, 1236, 1270, 1293, 1301, 1382, 1392, 1394, 1432, 1481, 1490, 1498, 1548, 1550, 1562, 1572, 1588, 1590, 1608, 1621, 1646, 1724, 1730, 1796, 1866, 1870, 1874, 1904, 1928, 1940, 1995, 2018, 2060, 2062, 2066, 2076, 2105, 2109, 2115, 2146, 2148, 2199, 2289, 2337, 2339, 2357, 2371, 2375, 2407, 2417, 2437, 2443, 2445, 2457, 2461, 2471, 2479]","[151, 315, 588, 611, 924, 1119, 1179, 1589, 1597, 1649, 1655, 1685, 1691, 1717, 1764, 1807, 1919, 1947, 2252, 2254, 2472]",S35K.tsv,S0262,S0372
be a,2,155,"[17, 116, 1082, 1500, 1621, 1753, 1794, 1890, 2105, 2345, 2361, 2455]","[155, 242, 276, 285, 633, 635, 876, 1025, 1167, 1353, 1749, 2360, 303, 1659]",S35K.tsv,S0262,S0372
no i,2,176,"[17, 334, 1384, 1388, 1528, 1753, 2162]","[176, 1511, 1739]",S35K.tsv,S0262,S0372
for about,2,267,[17],[267],S35K.tsv,S0262,S0372
have be a,3,303,[17],"[303, 1659]",S35K.tsv,S0262,S0372
that they,2,307,"[17, 175, 441, 1042, 1056, 1070, 1538, 1872, 1892, 2395]","[307, 438, 631, 912, 1649, 1969]",S35K.tsv,S0262,S0372
have be,2,319,"[17, 19, 2156]","[319, 339, 458, 720, 799, 2134, 2208, 2428, 1659]",S35K.tsv,S0262,S0372
to me,2,369,"[17, 1900]","[369, 1063, 2348]",S35K.tsv,S0262,S0372
up there,2,458,"[17, 19, 1192, 2156]","[458, 460, 2183, 2193, 470]",S35K.tsv,S0262,S0372
go up there,3,470,[17],[470],S35K.tsv,S0262,S0372
that's what,2,588,"[17, 500, 587, 1128, 1164, 1293, 2105, 2148, 2289, 2337, 2407, 2461, 2471]","[588, 924]",S35K.tsv,S0262,S0372
three,1,744,"[17, 1102, 1118, 1610, 1612, 1621, 2351, 2355]","[744, 758, 1441]",S35K.tsv,S0262,S0372
i be,2,793,"[17, 500, 1136]","[793, 1011, 2322]",S35K.tsv,S0262,S0372
tell me,2,799,"[17, 156, 1082, 1236, 1275, 2097]",[799],S35K.tsv,S0262,S0372
they have,2,813,"[17, 19, 1186, 2241]",[813],S35K.tsv,S0262,S0372
be gonna,2,1135,"[17, 1484, 1996]","[1135, 1141]",S35K.tsv,S0262,S0372
she say,2,1547,"[17, 23, 24]","[1547, 1549]",S35K.tsv,S0262,S0372
because it,2,1561,[17],[1561],S35K.tsv,S0262,S0372
gonna go,2,1693,"[17, 1484, 1996]",[1693],S35K.tsv,S0262,S0372
of people,2,19,"[19, 70, 675, 1164, 1481]","[11, 25, 776]",S35K.tsv,S0262,S0372
the same,2,33,"[19, 1452, 2107]","[33, 868, 872, 1665]",S35K.tsv,S0262,S0372
quite,1,90,"[19, 103, 144, 717, 808, 941, 1146, 1250, 1452, 1466, 1584, 1621, 1724, 1730, 1738, 1866, 1898, 2107, 2345]","[90, 343, 460, 807, 1919, 1955]",S35K.tsv,S0262,S0372
and they,2,114,"[19, 583, 915, 1186, 1522, 1870, 2335]","[114, 149, 303, 426, 603, 607, 678, 1167, 1215, 1699, 1855, 1963, 1971, 2079]",S35K.tsv,S0262,S0372
