Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
bargain buy,2,1,[0],[1],S95D.tsv,S0018,S0146
shoe,1,6,[0],"[6, 13]",S95D.tsv,S0018,S0146
buy,1,7,"[0, 29]",[7],S95D.tsv,S0018,S0146
much,1,186,"[0, 33, 124, 151]","[186, 255, 386, 512, 681, 610]",S95D.tsv,S0018,S0146
how much,2,610,[0],[610],S95D.tsv,S0018,S0146
look,1,7,"[3, 17, 41, 313, 327, 331, 391, 417, 419, 580, 592, 599, 622, 636, 654, 656, 658]","[7, 194, 243, 265, 269, 297, 303, 410, 432, 436, 555, 591, 647, 657]",S95D.tsv,S0018,S0146
lovely,1,30,[3],"[30, 50, 297, 299]",S95D.tsv,S0018,S0146
they've,1,320,"[3, 313, 315, 319, 613]","[320, 380, 386, 555, 577, 604]",S95D.tsv,S0018,S0146
black,1,88,"[5, 39, 345]",[88],S95D.tsv,S0018,S0146
bad quality,2,9,[8],[9],S95D.tsv,S0018,S0146
still a,2,98,[8],[98],S95D.tsv,S0018,S0146
bad,1,102,"[8, 420]","[102, 192]",S95D.tsv,S0018,S0146
and it's,2,188,"[8, 41, 505, 533, 669]","[188, 297, 354, 372, 410, 557, 577]",S95D.tsv,S0018,S0146
still,1,251,"[8, 171, 209, 226, 242, 337, 353, 379, 447, 467, 491, 678]","[251, 436, 604, 679]",S95D.tsv,S0018,S0146
go,1,12,"[12, 17, 25, 85, 133, 169, 191, 197, 207, 209, 219, 302, 345, 373, 401, 403, 465, 477, 479, 495, 505, 523, 552, 632, 644, 650, 665, 671, 682, 684]","[4, 6, 7, 13, 20, 22, 24, 54, 64, 134, 172, 182, 186, 188, 190, 192, 194, 216, 222, 233, 239, 241, 243, 249, 269, 277, 303, 305, 324, 328, 354, 358, 374, 392, 410, 416, 440, 496, 504, 514, 545, 551, 553, 557, 571, 579, 618, 651, 657]",S95D.tsv,S0018,S0146
pound,1,15,[15],"[1, 482, 553]",S95D.tsv,S0018,S0146
hundred pound,2,15,[15],"[14, 18]",S95D.tsv,S0018,S0146
one,1,182,"[15, 278, 319, 325, 351, 395, 487, 495, 505, 542, 548]","[182, 184, 194, 222, 269, 303, 308, 354, 358, 440, 446, 492, 504, 516, 537, 545, 583, 602, 610, 616, 651]",S95D.tsv,S0018,S0146
hundred,1,186,[15],"[186, 227, 243]",S95D.tsv,S0018,S0146
last,1,17,"[17, 335, 429]","[2, 241, 432, 480]",S95D.tsv,S0018,S0146
go to,2,17,"[17, 25, 209, 219, 302, 401, 477, 495, 552, 632, 644, 650]","[4, 6, 7, 13, 172, 182, 241, 243, 249, 392, 410, 416, 496, 504, 545, 571, 579, 618, 651, 64, 186, 222, 328, 657]",S95D.tsv,S0018,S0146
like,1,17,"[17, 39, 41, 75, 105, 109, 122, 205, 207, 209, 226, 262, 311, 313, 327, 329, 333, 343, 345, 391, 415, 417, 419, 420, 429, 443, 457, 459, 465, 473, 505, 511, 580, 644, 654, 661, 671]","[6, 7, 9, 13, 14, 18, 38, 42, 104, 128, 130, 162, 178, 182, 186, 188, 194, 196, 198, 216, 222, 225, 227, 229, 233, 237, 239, 259, 261, 265, 269, 271, 289, 297, 299, 303, 305, 320, 358, 370, 378, 386, 388, 410, 412, 423, 436, 440, 442, 444, 446, 512, 553, 555, 561, 571, 577, 579, 602, 604, 610, 614, 616, 647, 657, 660, 664, 670, 679, 681, 235, 380]",S95D.tsv,S0018,S0146
they be,2,17,"[17, 205, 209, 473, 601, 634]","[14, 18, 192, 194, 196, 229, 265, 267, 269, 376, 388, 412, 647, 235]",S95D.tsv,S0018,S0146
be go to,3,64,"[17, 650]","[64, 186, 222, 328, 657]",S95D.tsv,S0018,S0146
like they,2,194,[17],"[194, 380]",S95D.tsv,S0018,S0146
be go,2,194,"[17, 650]",[194],S95D.tsv,S0018,S0146
like they be,3,235,[17],[235],S95D.tsv,S0018,S0146
look like,2,265,"[17, 41, 313, 327, 417, 580]","[265, 410]",S95D.tsv,S0018,S0146
want,1,26,"[19, 51, 55, 73, 345, 397, 473, 527]","[26, 56, 128, 172, 194, 243, 269, 271, 297, 390, 398, 410, 458, 555, 249, 446, 308]",S95D.tsv,S0018,S0146
do you,2,64,"[19, 29, 73, 83, 91, 345, 395]","[64, 113, 144, 160, 243, 261, 508, 522, 651, 660]",S95D.tsv,S0018,S0146
you want,2,249,"[19, 55, 73, 397]","[249, 308, 446]",S95D.tsv,S0018,S0146
mm hm,2,100,"[21, 99, 143, 230]",[100],S95D.tsv,S0018,S0146
back,1,24,"[23, 25, 203, 313, 415]","[24, 36, 198, 229, 233, 241, 277, 370, 56, 184, 216, 360]",S95D.tsv,S0018,S0146
to come,2,26,"[23, 203]","[26, 192, 194, 555]",S95D.tsv,S0018,S0146
come back,2,56,"[23, 25, 203]","[56, 184, 216, 241, 360]",S95D.tsv,S0018,S0146
be you,2,160,"[23, 193, 219, 266, 379, 391, 401, 417, 477, 632]","[160, 196, 229, 241]",S95D.tsv,S0018,S0146
you be,2,180,"[23, 219, 636, 642]","[180, 237, 267, 402, 482, 633]",S95D.tsv,S0018,S0146
come,1,194,"[23, 25, 53, 203, 383, 413, 429]","[194, 196, 237, 269, 320, 446, 478, 482, 216, 241, 360, 555]",S95D.tsv,S0018,S0146
and be,2,196,"[23, 99]",[196],S95D.tsv,S0018,S0146
suppose,1,241,[23],"[241, 267, 297]",S95D.tsv,S0018,S0146
again tomorrow,2,25,[25],[24],S95D.tsv,S0018,S0146
so you,2,142,[25],"[142, 144, 182, 231, 297, 322, 356, 432, 444, 567, 647]",S95D.tsv,S0018,S0146
