Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
how be,2,5,[0],"[5, 70]",SFUT.tsv,S0483,S0482
be the,2,212,"[0, 530]","[212, 237, 243]",SFUT.tsv,S0483,S0482
yeah,1,3,"[2, 6, 8, 12, 18, 32, 46, 56, 60, 64, 75, 77, 93, 103, 105, 111, 125, 135, 137, 139, 149, 154, 162, 185, 187, 189, 199, 203, 219, 225, 229, 242, 264, 272, 278, 284, 288, 298, 309, 315, 319, 337, 357, 359, 361, 363, 365, 369, 371, 373, 375, 377, 381, 397, 401, 403, 411, 413, 423, 427, 429, 433, 435, 451, 453, 455, 463, 465, 474, 476, 486, 490, 492, 494, 512, 514, 516, 520, 530, 560, 564, 574, 576, 580, 582]","[3, 15, 21, 23, 39, 41, 43, 45, 53, 67, 74, 78, 90, 94, 98, 100, 102, 114, 116, 118, 120, 130, 134, 136, 186, 265, 279, 299, 303, 312, 314, 318, 340, 366, 368, 376, 378, 380, 394, 396, 400, 422, 426, 428, 430, 442, 444, 448, 454, 458, 462, 481, 487, 507, 509, 517, 519, 533, 547, 587, 19, 82, 192, 283, 320, 346, 374]",SFUT.tsv,S0483,S0482
yeah yeah,2,19,"[2, 12, 18, 225, 357, 359, 361, 369, 371, 375, 401, 403, 490, 516]","[19, 82, 192, 283, 320, 346, 374]",SFUT.tsv,S0483,S0482
well,1,4,"[4, 16, 20, 28, 36, 62, 75, 113, 119, 141, 156, 164, 209, 217, 219, 244, 282, 309, 317, 399, 409, 459, 461, 518, 526, 536, 566]","[3, 15, 17, 39, 112, 120, 150, 165, 169, 184, 204, 208, 218, 283, 295, 338, 348, 398, 408, 414, 464, 473, 493, 513, 571]",SFUT.tsv,S0483,S0482
that's,1,4,"[4, 8, 14, 24, 113, 117, 158, 284, 300, 365, 377, 379, 381, 409, 560]","[3, 7, 43, 70, 94, 116, 120, 124, 144, 150, 155, 192, 230, 235, 261, 279, 283, 299, 308, 314, 380, 430, 464, 485, 577]",SFUT.tsv,S0483,S0482
something,1,25,"[4, 319, 329, 421]","[25, 128, 368, 436, 448, 515, 577, 585]",SFUT.tsv,S0483,S0482
cool,1,150,"[4, 56]","[150, 434]",SFUT.tsv,S0483,S0482
a bite,2,6,"[6, 52, 181, 359]","[1, 3, 51, 53, 354, 364, 372, 376]",SFUT.tsv,S0483,S0482
you know,2,6,"[6, 36, 40, 48, 50, 52, 56, 62, 75, 145, 164, 205, 215, 217, 219, 274, 278, 313, 329, 365, 393, 395, 443, 453, 463, 518, 526, 536, 550, 566, 578, 582]","[1, 3, 70, 86, 110, 155, 202, 214, 220, 279, 295, 318, 354, 364, 402, 436, 454, 511, 515, 517, 523, 543, 551]",SFUT.tsv,S0483,S0482
bite,1,6,"[6, 52, 181, 359, 512]","[1, 231, 491, 563, 3, 51, 53, 354, 364, 372, 376]",SFUT.tsv,S0483,S0482
know,1,17,"[6, 28, 36, 40, 46, 48, 50, 52, 56, 62, 75, 93, 121, 141, 145, 164, 205, 211, 215, 217, 219, 225, 274, 276, 278, 290, 309, 313, 329, 365, 393, 395, 421, 443, 453, 463, 484, 508, 516, 518, 526, 530, 532, 534, 536, 538, 550, 564, 566, 578, 582]","[17, 59, 67, 157, 241, 273, 285, 334, 414, 462, 513, 537, 70, 86, 110, 155, 202, 214, 220, 279, 295, 318, 354, 364, 436, 454, 511, 515, 517, 523, 543, 551, 402]",SFUT.tsv,S0483,S0482
but yeah,2,78,"[6, 359, 463]","[78, 82, 120, 519]",SFUT.tsv,S0483,S0482
have a,2,182,"[6, 197, 250, 270, 347, 431, 461]","[182, 420, 549]",SFUT.tsv,S0483,S0482
to do,2,237,"[6, 286, 319, 321, 323, 325, 331, 351, 353, 393]","[237, 336, 348, 436, 505]",SFUT.tsv,S0483,S0482
great,1,239,"[6, 256, 278]","[239, 340, 464, 469]",SFUT.tsv,S0483,S0482
a great,2,464,[6],"[464, 469]",SFUT.tsv,S0483,S0482
yeah that's,2,283,"[8, 284, 381]","[283, 380, 430]",SFUT.tsv,S0483,S0482
oh yeah,2,45,"[12, 111, 125, 337, 365, 413, 486]","[45, 67, 94, 394, 458, 487, 320]",SFUT.tsv,S0483,S0482
oh yeah yeah,3,320,[12],[320],SFUT.tsv,S0483,S0482
really,1,14,"[14, 28, 40, 52, 99, 195, 232, 397, 419, 512, 578]","[1, 9, 21, 31, 35, 78, 136, 150, 275, 279, 322, 328, 406, 420, 577, 120]",SFUT.tsv,S0483,S0482
that's really,2,120,[14],[120],SFUT.tsv,S0483,S0482
yep,1,206,"[14, 18, 30, 115, 490]",[206],SFUT.tsv,S0483,S0482
go to,2,39,"[16, 183, 205, 217, 278, 280, 302, 307, 397, 441, 512]","[39, 124, 402, 507, 511]",SFUT.tsv,S0483,S0482
could,1,55,"[16, 73, 79, 173, 183, 272, 359, 363, 381, 413, 427, 455]","[55, 110, 126, 354, 362, 372, 374, 402, 571]",SFUT.tsv,S0483,S0482
we be,2,92,"[16, 156]","[92, 458, 501]",SFUT.tsv,S0483,S0482
be we,2,110,[16],[110],SFUT.tsv,S0483,S0482
we go to,3,124,[16],[124],SFUT.tsv,S0483,S0482
go,1,124,"[16, 44, 183, 205, 217, 278, 280, 302, 307, 317, 329, 333, 335, 347, 379, 397, 413, 419, 421, 425, 427, 441, 512]","[124, 228, 336, 378, 380, 418, 495, 499, 507, 509, 531, 561, 571, 585, 338, 402, 511]",SFUT.tsv,S0483,S0482
