Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
well,1,9,"[0, 64, 101, 360, 364, 386, 499, 512, 514, 637, 657, 841, 882, 922, 930, 936, 1102, 1145, 1190, 1248, 1464, 1472, 1664]","[9, 45, 47, 105, 124, 162, 166, 178, 192, 253, 272, 317, 328, 361, 436, 579, 638, 650, 692, 717, 731, 782, 798, 804, 838, 913, 1011, 1027, 1061, 1071, 1247, 1414, 1457, 1529, 1554, 1560, 1564, 1573]",SN7W.tsv,S0262,S0354
yeah,1,21,"[0, 10, 17, 32, 41, 48, 50, 52, 58, 70, 75, 83, 91, 93, 102, 129, 157, 159, 163, 173, 179, 199, 207, 211, 223, 227, 229, 235, 237, 239, 241, 246, 269, 275, 277, 283, 285, 294, 300, 302, 318, 325, 327, 339, 341, 344, 348, 350, 358, 362, 364, 366, 368, 372, 374, 376, 378, 382, 384, 388, 390, 398, 400, 402, 406, 408, 412, 414, 425, 443, 449, 451, 453, 455, 461, 467, 469, 471, 481, 483, 485, 487, 489, 495, 499, 501, 506, 508, 510, 524, 530, 532, 544, 564, 568, 582, 588, 592, 598, 606, 617, 623, 625, 633, 635, 637, 639, 643, 645, 647, 651, 659, 665, 669, 679, 683, 685, 687, 689, 691, 699, 701, 703, 709, 716, 722, 724, 726, 728, 734, 736, 744, 746, 761, 765, 767, 789, 791, 793, 795, 797, 799, 801, 811, 821, 823, 825, 833, 835, 841, 843, 857, 862, 870, 872, 874, 876, 878, 880, 882, 902, 904, 906, 908, 914, 920, 922, 924, 926, 944, 947, 949, 951, 959, 961, 963, 965, 967, 971, 973, 1012, 1024, 1026, 1028, 1036, 1038, 1042, 1048, 1050, 1052, 1060, 1066, 1068, 1070, 1078, 1080, 1084, 1086, 1094, 1096, 1098, 1208, 1210, 1220, 1222, 1226, 1228, 1234, 1236, 1242, 1244, 1248, 1250, 1256, 1258, 1260, 1272, 1274, 1276, 1278, 1280, 1282, 1284, 1288, 1294, 1306, 1310, 1314, 1316, 1319, 1321, 1323, 1341, 1349, 1351, 1353, 1355, 1359, 1361, 1373, 1375, 1377, 1379, 1387, 1393, 1405, 1407, 1411, 1413, 1448, 1450, 1456, 1506, 1508, 1514, 1520, 1528, 1534, 1544, 1548, 1559, 1563, 1565, 1568, 1572, 1584, 1588, 1596, 1606, 1608, 1610, 1612, 1614, 1616, 1618, 1620, 1622, 1630, 1638, 1640, 1642, 1644, 1646, 1650, 1652, 1660, 1662]","[21, 65, 72, 82, 84, 86, 94, 99, 136, 210, 212, 222, 240, 365, 403, 472, 484, 521, 523, 622, 668, 682, 700, 702, 762, 764, 788, 796, 798, 810, 856, 863, 865, 875, 935, 937, 976, 1001, 1124, 1160, 1166, 1177, 1340, 1354, 1384, 1398, 1436, 1465, 1467, 1469, 1471, 1475, 1489, 1493, 1553, 1581, 192]",SN7W.tsv,S0262,S0354
well i,2,45,"[0, 657, 1102]","[45, 782, 798, 804, 838, 913, 1011, 1529, 1560]",SN7W.tsv,S0262,S0354
yeah well,2,192,"[0, 499, 922]",[192],SN7W.tsv,S0262,S0354
either,1,309,[0],"[309, 737, 1243]",SN7W.tsv,S0262,S0354
it very,2,502,[0],"[502, 658]",SN7W.tsv,S0262,S0354
might,1,1376,[0],[1376],SN7W.tsv,S0262,S0354
right,1,5,"[2, 27, 29, 39, 110, 112, 123, 140, 142, 144, 161, 169, 175, 177, 179, 181, 209, 221, 231, 233, 237, 248, 254, 273, 298, 372, 386, 388, 396, 402, 419, 423, 437, 439, 441, 463, 465, 522, 536, 542, 544, 550, 590, 617, 619, 625, 637, 667, 673, 675, 709, 716, 732, 789, 817, 829, 845, 849, 866, 1044, 1054, 1058, 1084, 1163, 1220, 1238, 1242, 1286, 1421, 1510, 1516, 1536, 1538, 1540, 1542, 1548, 1570, 1576, 1608, 1634, 1662]","[5, 660, 1013, 1229, 1237, 1251, 1253]",SN7W.tsv,S0262,S0354
see,1,13,"[2, 77, 155, 199, 229, 321, 364, 410, 431, 453, 518, 615, 815, 862, 1000, 1117, 1125, 1141, 1145, 1147, 1149, 1163, 1175, 1190, 1421, 1576]","[13, 90, 118, 240, 299, 301, 322, 717, 719, 1011, 1394, 1402, 1449, 1553, 1571, 895]",SN7W.tsv,S0262,S0354
that's,1,14,"[2, 22, 38, 39, 50, 71, 73, 102, 265, 348, 362, 402, 485, 493, 522, 580, 596, 617, 655, 683, 761, 880, 969, 979, 1086, 1147, 1159, 1169, 1175, 1208, 1220, 1240, 1248, 1282, 1286, 1319, 1331, 1387, 1421, 1466, 1478, 1572, 1574, 1608, 1628, 1648, 1662]","[14, 72, 100, 105, 198, 287, 328, 349, 387, 432, 1089, 1091, 1134, 1213, 1245, 1247, 1249, 1263, 1376, 1447, 1643, 1657]",SN7W.tsv,S0262,S0354
