Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yes,1,7,"[0, 12, 20, 22, 24, 34, 36, 48, 66, 68, 72, 74, 86, 90, 94, 98, 100, 102, 104, 106, 110, 112, 129, 133, 135, 141, 143, 147, 160, 164, 166, 176, 194, 196, 200, 212, 222, 224, 229, 233, 237, 239, 247, 252, 256, 258, 262, 264, 272, 274, 280, 312, 314, 320, 322, 324, 334, 336, 344, 348, 357, 359, 369, 371, 373, 381, 387, 393, 401, 405, 409, 413, 421, 429, 445, 459, 463, 465, 467, 469, 477, 479, 483, 487, 492, 496, 500, 506, 514, 524, 528, 530, 534, 544, 546, 549, 551, 556, 558, 562, 566, 572, 580, 586, 590, 598, 602, 604, 606, 622, 626, 628, 638, 644, 646, 658, 660, 668, 674, 677, 679, 686, 692, 713, 717, 719, 731, 737, 741, 743, 745, 747, 763, 767, 769, 771, 773, 777, 785, 791, 793, 795, 797, 805, 819, 821, 823, 831, 835, 839, 842, 846, 850, 856, 868, 878, 886, 890, 892, 896, 898, 900, 902, 906, 910, 928, 936, 940, 946, 956, 958, 964, 968, 980, 992, 994, 1010, 1012, 1018, 1026, 1031, 1049, 1051, 1059, 1063, 1069, 1081, 1089, 1091, 1098, 1100, 1104, 1106, 1112, 1114, 1120, 1122, 1124, 1126, 1130, 1134, 1136, 1138, 1142, 1150, 1158, 1165, 1173, 1179, 1181, 1183, 1193, 1201, 1205, 1209, 1229, 1233, 1235, 1237, 1243, 1245, 1247, 1264, 1268, 1270, 1280, 1282, 1284, 1288, 1290, 1292, 1294, 1302, 1306, 1310, 1320, 1322, 1326, 1332, 1347, 1351, 1365, 1369, 1380, 1396, 1398, 1403, 1405, 1409, 1411, 1421, 1429, 1441, 1447, 1449, 1466, 1468, 1470, 1474, 1478, 1488, 1500, 1504, 1506, 1510, 1514, 1518, 1522, 1529, 1533, 1539, 1541, 1543, 1549, 1555, 1557, 1563, 1568, 1570, 1582, 1588, 1590, 1592, 1603, 1623, 1624, 1640, 1656, 1660]","[7, 13, 15, 33, 47, 69, 79, 99, 111, 115, 122, 126, 128, 132, 140, 146, 150, 152, 177, 209, 211, 225, 244, 261, 265, 297, 327, 333, 339, 368, 394, 426, 444, 468, 484, 486, 489, 507, 527, 533, 539, 553, 565, 567, 571, 591, 625, 631, 651, 661, 665, 669, 671, 676, 678, 726, 734, 772, 774, 784, 800, 802, 806, 808, 816, 818, 843, 847, 855, 857, 861, 863, 887, 901, 905, 913, 915, 917, 919, 921, 931, 937, 965, 979, 983, 985, 997, 1005, 1007, 1011, 1013, 1017, 1054, 1058, 1060, 1080, 1084, 1097, 1109, 1117, 1119, 1127, 1129, 1141, 1170, 1180, 1182, 1184, 1186, 1190, 1216, 1250, 1273, 1352, 1360, 1395, 1424, 1430, 1440, 1463, 1467, 1471, 1483, 1517, 1525, 1532, 1536, 1538, 1569, 1571, 1587, 1615, 1627, 1653, 37, 39, 43, 637, 641, 685, 691, 746, 824, 865, 877, 923, 967, 973, 999, 1088, 1364, 1438, 1579]",S6SH.tsv,S0454,S0579
use,1,17,"[0, 8, 112, 761, 842, 996, 1000, 1177, 1179, 1568]","[17, 53, 71, 167, 173, 185, 207, 213, 223, 227, 232, 321, 380, 404, 412, 454, 489, 493, 497, 519, 552, 603, 641, 669, 671, 687, 693, 714, 718, 740, 742, 764, 824, 889, 923, 981, 1027, 1034, 1044, 1048, 1070, 1072, 1107, 1125, 1131, 1160, 1174, 1208, 1234, 1238, 1277, 1301, 1331, 1348, 1375, 1412, 1416, 1422, 1438, 1442, 1461, 1467, 1471, 1479, 1589, 43, 45, 75, 613, 736, 1078, 1139, 1303]",S6SH.tsv,S0454,S0579
yes i,2,37,"[0, 22, 68, 194, 222, 413, 586, 590, 1126, 1447, 1510, 1588]","[37, 39, 637, 641, 685, 691, 746, 824, 865, 877, 923, 967, 973, 999, 1088, 1364, 1438, 1579, 43]",S6SH.tsv,S0454,S0579
yes i use,3,43,[0],[43],S6SH.tsv,S0454,S0579
i use,2,43,"[0, 8]","[43, 45, 75, 613, 641, 736, 1078, 1139, 1303]",S6SH.tsv,S0454,S0579
i do,2,39,"[2, 6, 118, 250, 767]","[39, 388, 683, 720, 973]",S6SH.tsv,S0454,S0579
have a,2,43,"[2, 86, 94, 168, 805, 860, 996, 1372, 1568]","[43, 185, 424, 497, 617, 963, 985, 997, 999, 1019, 1133, 1212, 1331, 1430, 1446, 1475, 973]",S6SH.tsv,S0454,S0579
line,1,444,"[2, 4, 6]",[444],S6SH.tsv,S0454,S0579
land,1,675,"[2, 4, 6]",[675],S6SH.tsv,S0454,S0579
i do have a,4,973,[2],[973],S6SH.tsv,S0454,S0579
phone,1,171,"[4, 1537]",[171],S6SH.tsv,S0454,S0579
actually,1,283,"[4, 6, 36, 68, 112, 304, 570, 586, 702, 1371, 1492, 1551, 1619, 1638]","[283, 402, 426, 683, 1121, 1254, 1273, 1281, 1301]",S6SH.tsv,S0454,S0579
get,1,35,"[6, 26, 36, 38, 62, 110, 112, 114, 129, 141, 172, 188, 241, 252, 256, 258, 324, 469, 473, 487, 490, 508, 516, 570, 594, 598, 600, 632, 700, 704, 731, 805, 809, 852, 864, 914, 932, 986, 1004, 1037, 1055, 1087, 1225, 1394, 1421, 1470, 1486, 1490, 1526, 1610, 1659]","[35, 37, 87, 107, 134, 142, 163, 171, 187, 197, 213, 257, 271, 283, 335, 388, 414, 422, 436, 454, 486, 489, 501, 509, 511, 517, 550, 619, 641, 651, 673, 675, 710, 756, 820, 838, 889, 933, 937, 943, 975, 983, 1027, 1038, 1086, 1101, 1240, 1252, 1256, 1319, 1333, 1364, 1370, 1467, 1491, 1499, 1530, 1542, 1546, 1602]",S6SH.tsv,S0454,S0579
free,1,57,[6],[57],S6SH.tsv,S0454,S0579
quite,1,132,"[6, 72, 112, 121, 145, 162, 429, 570, 572, 677, 686, 763, 864, 904, 912, 920, 1083, 1114, 1247, 1315, 1349, 1367, 1421, 1504, 1508]","[132, 163, 195, 197, 232, 559, 718, 720, 1023, 1256, 1301, 1451, 1383]",S6SH.tsv,S0454,S0579
at the,2,213,"[6, 168, 264, 419, 1012, 1094, 1221, 1617]","[213, 402, 955, 1013, 1238]",S6SH.tsv,S0454,S0579
it be,2,225,"[6, 243, 536, 628, 707, 1298, 1330, 1351, 1359, 1409, 1652, 1654]","[225, 321, 448, 511, 529, 629, 752, 756, 973, 1042, 1103, 1109, 1190, 1234, 1404, 1479]",S6SH.tsv,S0454,S0579
call,1,289,"[6, 286, 996]","[289, 772, 1404]",S6SH.tsv,S0454,S0579
do get,2,937,[6],[937],S6SH.tsv,S0454,S0579
be quite,2,1383,"[6, 686, 763, 904, 912, 1247, 1315]",[1383],S6SH.tsv,S0454,S0579
yeah,1,8,"[8, 32, 36, 40, 46, 64, 80, 106, 116, 139, 153, 155, 168, 178, 188, 194, 218, 302, 306, 328, 417, 425, 427, 461, 483, 512, 530, 536, 540, 542, 568, 588, 620, 624, 640, 704, 711, 721, 725, 727, 729, 763, 767, 817, 827, 842, 864, 902, 922, 934, 940, 960, 974, 978, 996, 1008, 1014, 1022, 1026, 1049, 1083, 1096, 1108, 1110, 1114, 1136, 1138, 1154, 1161, 1171, 1177, 1193, 1199, 1211, 1221, 1231, 1239, 1249, 1292, 1318, 1328, 1330, 1347, 1353, 1363, 1367, 1423, 1427, 1443, 1458, 1494, 1502, 1508, 1512, 1574, 1584, 1586, 1588, 1597, 1609, 1614, 1616, 1626, 1628, 1630, 1632, 1636, 1638, 1642, 1659]","[1, 3, 9, 11, 19, 25, 33, 37, 73, 81, 85, 101, 119, 124, 128, 132, 146, 148, 158, 179, 193, 197, 207, 217, 221, 227, 234, 238, 240, 242, 255, 275, 277, 311, 315, 317, 323, 329, 331, 364, 384, 390, 392, 398, 412, 418, 420, 426, 430, 448, 450, 452, 456, 460, 480, 482, 495, 521, 531, 535, 555, 573, 579, 583, 587, 589, 597, 599, 603, 607, 629, 633, 637, 655, 687, 701, 703, 722, 728, 730, 734, 736, 756, 762, 782, 790, 794, 804, 808, 824, 845, 851, 871, 883, 891, 893, 915, 935, 941, 977, 987, 993, 1015, 1017, 1038, 1040, 1050, 1056, 1076, 1084, 1095, 1105, 1109, 1111, 1113, 1129, 1137, 1145, 1164, 1172, 1180, 1188, 1200, 1214, 1220, 1222, 1224, 1226, 1228, 1230, 1232, 1246, 1254, 1275, 1277, 1293, 1297, 1307, 1313, 1319, 1333, 1335, 1337, 1350, 1358, 1366, 1373, 1377, 1381, 1393, 1397, 1414, 1418, 1434, 1438, 1442, 1448, 1453, 1461, 1473, 1481, 1489, 1499, 1501, 1509, 1513, 1540, 1544, 1558, 1560, 1562, 1591, 1598, 1620, 1625, 1629, 1647, 1651, 1653, 1655, 99, 177, 319, 349, 416, 446, 484, 591, 593, 615, 635, 699, 786, 885, 919, 1176, 1379, 1385, 1422, 1495]",S6SH.tsv,S0454,S0579
that's,1,8,"[8, 16, 42, 44, 46, 54, 98, 102, 110, 135, 145, 159, 168, 174, 176, 180, 198, 206, 214, 218, 222, 224, 235, 241, 262, 278, 290, 377, 403, 415, 423, 427, 437, 483, 485, 496, 504, 542, 547, 558, 564, 566, 576, 582, 606, 614, 618, 624, 628, 638, 660, 690, 715, 723, 739, 743, 759, 807, 815, 817, 839, 846, 874, 920, 922, 940, 976, 990, 992, 1014, 1026, 1037, 1041, 1047, 1049, 1061, 1075, 1079, 1092, 1114, 1132, 1136, 1138, 1152, 1199, 1255, 1262, 1266, 1272, 1274, 1282, 1292, 1304, 1332, 1347, 1369, 1378, 1403, 1411, 1429, 1435, 1441, 1476, 1504, 1506, 1510, 1518, 1526, 1529, 1541, 1559, 1561, 1570, 1572, 1580, 1599, 1624, 1634, 1660]","[7, 19, 71, 99, 113, 146, 165, 177, 185, 211, 255, 259, 263, 299, 319, 347, 349, 368, 374, 378, 416, 446, 466, 484, 521, 543, 585, 591, 593, 615, 635, 657, 671, 681, 699, 705, 726, 782, 786, 877, 885, 919, 933, 941, 989, 1019, 1032, 1038, 1042, 1056, 1119, 1139, 1145, 1176, 1180, 1200, 1232, 1299, 1325, 1329, 1379, 1385, 1408, 1422, 1495, 1519, 1546, 1565, 1658]",S6SH.tsv,S0454,S0579
that's what,2,71,"[8, 624]","[71, 299, 466, 1299]",S6SH.tsv,S0454,S0579
yeah that's,2,99,"[8, 168, 218, 427, 624, 1014, 1138, 1199, 1347]","[99, 177, 319, 349, 416, 446, 484, 591, 593, 615, 635, 699, 786, 885, 919, 941, 1176, 1200, 1232, 1379, 1385, 1422, 1495]",S6SH.tsv,S0454,S0579
use it,2,173,[8],[173],S6SH.tsv,S0454,S0579
that's pretty,2,259,[8],[259],S6SH.tsv,S0454,S0579
much,1,307,"[8, 112, 447, 469, 570, 886, 1108, 1601]","[307, 472, 509, 550, 869, 887, 1316, 1530]",S6SH.tsv,S0454,S0579
pretty,1,533,"[8, 582, 700]","[533, 545, 1017]",S6SH.tsv,S0454,S0579
want to talk to,4,11,[10],[11],S6SH.tsv,S0454,S0579
