Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
hello,1,1,[0],[1],SPHJ.tsv,S0618,S0619
we be,2,239,[0],[239],SPHJ.tsv,S0618,S0619
talk to,2,2,"[2, 282, 671]",[1],SPHJ.tsv,S0618,S0619
well,1,33,"[2, 128, 156, 174, 180, 234, 294, 350, 403, 438, 585, 608, 624, 667, 683, 685, 761, 763, 778, 798, 833, 849, 867, 885, 890, 900, 963, 982, 1113, 1181, 1191, 1242, 1249, 1268]","[33, 58, 143, 151, 247, 494, 496, 592, 602, 640, 660, 714, 802, 854, 856, 905, 909, 940, 1031, 1040, 1140, 1192, 1265, 1289, 1313, 1319]",SPHJ.tsv,S0618,S0619
i'm,1,100,"[2, 89, 111, 128, 180, 226, 250, 371, 569, 685, 687, 689, 723, 731, 735, 1000, 1085, 1113, 1117, 1153, 1155, 1189, 1193, 1223, 1268, 1274, 1276, 1280, 1284]","[100, 173, 309, 398, 427, 454, 554, 592, 615, 642, 766, 808, 810, 858, 888, 907, 921, 930, 940, 954, 962, 1059, 1105, 1142, 1172, 1192, 1204, 1265, 1289, 1297, 1298, 1300, 1301, 806]",SPHJ.tsv,S0618,S0619
back,1,187,"[2, 46, 132, 216, 350, 847, 863, 1256, 1284, 1314, 1320]","[187, 615, 874, 1029, 1047, 1054, 1072, 1313]",SPHJ.tsv,S0618,S0619
talk,1,311,"[2, 282, 371, 375, 444, 567, 671]","[311, 380, 386, 388, 398, 433, 660, 664, 905, 956, 985, 1086]",SPHJ.tsv,S0618,S0619
to you,2,336,[2],"[336, 692]",SPHJ.tsv,S0618,S0619
no i'm,2,806,[2],"[806, 954, 1192]",SPHJ.tsv,S0618,S0619
you know,2,4,"[4, 111, 234, 253, 267, 269, 286, 350, 436, 444, 446, 565, 675, 689, 721, 735, 774, 778, 790, 792, 835, 849, 881, 894, 900, 902, 963, 967, 1020, 1022, 1024, 1036, 1117, 1155, 1163, 1179, 1270, 1312]","[3, 49, 102, 158, 260, 299, 311, 392, 416, 418, 420, 482, 484, 492, 516, 556, 658, 660, 664, 690, 692, 694, 696, 714, 751, 755, 758, 826, 828, 874, 880, 907, 919, 923, 928, 962, 974, 976, 983, 987, 1035, 1040, 1056, 1093, 1097, 1138, 1156, 474, 478, 498, 753]",SPHJ.tsv,S0618,S0619
know,1,4,"[4, 9, 78, 111, 136, 234, 236, 238, 248, 253, 267, 269, 286, 314, 346, 350, 363, 436, 444, 446, 565, 581, 667, 675, 689, 721, 731, 735, 774, 778, 790, 792, 835, 849, 865, 867, 875, 881, 894, 900, 902, 963, 967, 977, 1020, 1022, 1024, 1036, 1117, 1155, 1163, 1167, 1179, 1244, 1252, 1270, 1312]","[3, 49, 58, 62, 67, 79, 96, 100, 102, 116, 143, 145, 158, 162, 177, 201, 227, 237, 260, 266, 299, 311, 315, 323, 347, 392, 416, 418, 420, 433, 439, 458, 460, 474, 478, 484, 488, 492, 494, 498, 516, 536, 550, 556, 562, 580, 607, 658, 660, 664, 690, 696, 714, 751, 753, 758, 826, 828, 874, 880, 905, 907, 919, 923, 928, 962, 972, 974, 976, 983, 987, 993, 997, 1001, 1029, 1033, 1035, 1040, 1051, 1056, 1093, 1097, 1110, 1112, 1138, 1156, 1183, 1204, 1214, 482, 692, 694, 755]",SPHJ.tsv,S0618,S0619
i know,2,67,"[4, 9, 78, 136, 234, 236, 238, 248, 314, 346, 350, 581, 875, 1167, 1244, 1252]","[67, 100, 143, 201, 227, 458, 460, 1029, 1033, 1183, 237, 1001]",SPHJ.tsv,S0618,S0619
i know and,3,237,[4],"[237, 1001]",SPHJ.tsv,S0618,S0619
and you,2,313,"[4, 234, 267, 286, 581, 849, 894, 1117]","[313, 556, 770, 1156, 474, 478, 498, 753]",SPHJ.tsv,S0618,S0619
bring,1,390,[4],[390],SPHJ.tsv,S0618,S0619
and you know,3,474,"[4, 286, 894, 1117]","[474, 478, 498, 753]",SPHJ.tsv,S0618,S0619
know and,2,482,[4],"[482, 692, 694, 755]",SPHJ.tsv,S0618,S0619
take,1,6,"[6, 46, 216, 671, 861, 894, 1022, 1024, 1314]","[5, 482, 648, 747, 753]",SPHJ.tsv,S0618,S0619
friend,1,305,"[6, 130, 367, 721, 737]",[305],SPHJ.tsv,S0618,S0619
krakow,1,690,[6],[690],SPHJ.tsv,S0618,S0619
vegetarian,1,31,"[7, 30, 48, 89]","[31, 35, 40, 131]",SPHJ.tsv,S0618,S0619
who's,1,972,[7],"[972, 1074]",SPHJ.tsv,S0618,S0619
cos,1,9,"[9, 132, 166, 405, 865, 900, 1036, 1155, 1209, 1219, 1312, 1320]","[3, 233, 245, 486, 494, 749, 940, 962, 1130, 173, 592, 1204]",SPHJ.tsv,S0618,S0619
two,1,149,"[9, 32, 105, 111, 146, 280, 900, 1179, 1211]","[149, 1220, 1160]",SPHJ.tsv,S0618,S0619
cos i,2,173,"[9, 1312, 1320]","[173, 592, 1204]",SPHJ.tsv,S0618,S0619
have a,2,203,"[9, 180, 215, 234, 267, 271, 294, 363, 379, 569, 581, 685, 735, 737, 898, 935]","[203, 388, 514, 550, 905, 911, 915, 1158]",SPHJ.tsv,S0618,S0619
they'd,1,634,[9],"[634, 838]",SPHJ.tsv,S0618,S0619
