Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
vote out,2,1,[0],[1],SUNM.tsv,S0558,S0517
vote,1,5,[0],"[5, 61, 67]",SUNM.tsv,S0558,S0517
know,1,5,"[0, 4, 8, 10, 50, 54, 60, 78, 116, 124, 141, 149, 151, 175, 189, 202, 222, 224, 230, 248, 286, 288, 292, 337, 365, 385, 391, 424, 433, 447, 471, 475, 493, 497, 520, 530, 532, 548, 550, 552, 612, 656, 663, 665, 677, 759, 765, 767, 778, 958, 964, 974, 980, 984, 986, 990, 994, 998, 1012, 1014, 1020, 1028, 1034, 1044, 1046, 1052, 1076, 1078, 1092, 1098, 1100, 1104, 1108, 1114, 1118, 1146, 1178, 1182, 1192, 1285, 1287, 1289, 1341, 1343, 1347, 1349, 1353, 1356, 1384, 1388, 1414, 1416, 1535, 1537, 1571, 1579, 1585, 1598, 1602, 1606, 1608, 1622, 1623, 1634, 1648, 1700, 1702, 1720, 1732, 1736, 1755, 1767, 1785, 1812, 1840, 1860, 1864, 1872, 1882, 1886, 1888, 1890, 1915, 1923, 1931, 1933, 1943, 1947, 1955, 1957, 1961, 1965, 1969, 1971, 1973, 2001, 2003, 2017, 2029, 2051, 2095, 2097, 2099, 2101, 2113, 2158, 2210, 2250, 2273, 2287, 2289, 2291, 2328, 2344, 2357, 2370, 2378, 2388, 2494, 2530, 2565, 2577, 2641, 2645, 2979, 3041, 3043]","[5, 9, 43, 55, 59, 88, 146, 199, 273, 289, 318, 334, 342, 362, 374, 398, 448, 504, 506, 510, 512, 537, 590, 632, 714, 777, 791, 818, 836, 846, 848, 884, 981, 1003, 1065, 1081, 1085, 1087, 1105, 1109, 1113, 1127, 1131, 1133, 1211, 1215, 1239, 1259, 1284, 1292, 1312, 1365, 1381, 1387, 1419, 1459, 1472, 1484, 1498, 1500, 1507, 1519, 1534, 1551, 1597, 1667, 1671, 1691, 1758, 1809, 1811, 1815, 1889, 1942, 1944, 1968, 1986, 1994, 2065, 2098, 2100, 2112, 2121, 2127, 2129, 2211, 2224, 2230, 2240, 2242, 2251, 2253, 2272, 2276, 2290, 2292, 2298, 2302, 2331, 2427, 2437, 2475, 2482, 2497, 2549, 2551, 2558, 2578, 2596, 2598, 2656, 2666, 2721, 2747, 2757, 2824, 2881, 2883, 2918, 2944, 2948, 2978, 2981, 2999, 3007, 3021, 3038, 3040, 3042, 3074, 77, 275, 307, 340, 405, 525, 592, 789, 793, 795, 801, 807, 813, 814, 828, 850, 894, 930, 937, 967, 1061, 1097, 1255, 1271, 1277, 1417, 1429, 1442, 1479, 1655, 1659, 1679, 1683, 1687, 1988, 1992, 2063, 2085, 2131, 2133, 2177, 2189, 2191, 2223, 2255, 2266, 2278, 2308, 2310, 2411, 2413, 2455, 2457, 2471, 2473, 2501, 2511, 2513, 2519, 2553, 2560, 2576, 2626, 2660, 2699, 2703, 2709, 2727, 2745, 2749, 2751, 2755, 2814, 2863, 2964, 2970, 2991, 3017, 3052, 3058]",SUNM.tsv,S0558,S0517
well i,2,11,"[0, 365, 526, 600, 994, 1020, 1172, 1347, 1575, 1648, 2003, 2388, 2565]","[11, 515, 632, 797, 874, 963, 1165, 1365, 1498, 2169, 2242, 2244, 2310, 2751, 2796, 2812, 2873]",SUNM.tsv,S0558,S0517
well,1,15,"[0, 36, 38, 91, 267, 272, 301, 365, 503, 518, 526, 600, 604, 614, 651, 662, 778, 946, 956, 990, 992, 994, 998, 1020, 1044, 1090, 1172, 1230, 1246, 1343, 1347, 1355, 1364, 1390, 1408, 1412, 1414, 1420, 1501, 1532, 1571, 1575, 1585, 1600, 1610, 1623, 1634, 1648, 1698, 1700, 1732, 1769, 1785, 1872, 1874, 1888, 2003, 2206, 2328, 2388, 2438, 2532, 2534, 2538, 2565, 2868, 2939, 3008, 3018]","[15, 73, 79, 83, 239, 257, 300, 318, 322, 323, 325, 338, 366, 368, 370, 407, 425, 478, 480, 589, 603, 696, 750, 789, 809, 810, 840, 846, 858, 868, 886, 898, 904, 914, 975, 1051, 1053, 1181, 1215, 1217, 1229, 1292, 1294, 1296, 1498, 1502, 1545, 1547, 1553, 1599, 1611, 1617, 1717, 1782, 1798, 1835, 1873, 1893, 2169, 2181, 2189, 2195, 2201, 2207, 2255, 2327, 2389, 2409, 2476, 2499, 2521, 2539, 2576, 2600, 2731, 2739, 2749, 2785, 2802, 2838, 2855, 2859, 2879, 2926, 2942, 3005, 3030, 515, 632, 797, 874, 963, 1165, 1365, 2242, 2244, 2310, 2751, 2796, 2812, 2873]",SUNM.tsv,S0558,S0517
out and,2,27,"[0, 91, 161, 495, 578, 1388, 1396, 1732, 2009, 2013, 2227]","[27, 440, 484, 592, 789, 801, 1515, 2608, 2912]",SUNM.tsv,S0558,S0517
you know,2,77,"[0, 4, 54, 124, 141, 175, 189, 202, 224, 286, 288, 385, 424, 493, 497, 520, 530, 532, 550, 552, 612, 663, 665, 759, 765, 980, 984, 986, 990, 994, 998, 1014, 1020, 1028, 1044, 1046, 1076, 1078, 1092, 1104, 1108, 1114, 1118, 1146, 1178, 1192, 1289, 1341, 1384, 1414, 1416, 1535, 1571, 1585, 1598, 1602, 1622, 1700, 1702, 1720, 1732, 1736, 1755, 1860, 1872, 1882, 1886, 1888, 1923, 1931, 1933, 1943, 1947, 1955, 1957, 1961, 1965, 1969, 1973, 2003, 2029, 2095, 2097, 2099, 2250, 2273, 2289, 2328, 2344, 2357, 2494, 2530, 2565, 2577, 2645, 3041, 3043]","[77, 275, 307, 340, 342, 405, 525, 789, 793, 795, 801, 807, 813, 814, 818, 828, 846, 850, 894, 930, 937, 967, 1061, 1097, 1255, 1271, 1277, 1284, 1417, 1429, 1442, 1472, 1479, 1498, 1655, 1659, 1679, 1683, 1687, 1986, 1988, 1992, 1994, 2063, 2085, 2131, 2133, 2177, 2189, 2191, 2223, 2224, 2242, 2255, 2266, 2278, 2308, 2310, 2411, 2413, 2427, 2455, 2457, 2471, 2501, 2511, 2513, 2519, 2549, 2553, 2560, 2576, 2626, 2660, 2699, 2703, 2709, 2721, 2727, 2745, 2749, 2751, 2755, 2814, 2863, 2964, 2970, 2991, 3017, 3052, 3058, 592, 2473]",SUNM.tsv,S0558,S0517
you you,2,303,"[0, 612, 713, 1931, 1957, 3026]","[303, 2598]",SUNM.tsv,S0558,S0517
do it,2,396,"[0, 179, 269, 532, 558, 602, 669, 749, 765, 788, 1172, 1501, 1503, 1518, 2536, 2651, 2774, 2923]","[396, 400, 419, 596, 791, 872, 959, 1051, 1136, 1175, 1253, 1290, 1479, 1743, 1782, 1784, 2092, 2179, 2181, 2223, 2419, 2515, 2737, 2771, 2775, 2822, 2924, 2932]",SUNM.tsv,S0558,S0517
it and,2,438,"[0, 234, 238, 1024, 1112, 1625, 1886, 1911, 1935, 1939, 1949]","[438, 724, 818, 1165, 1498, 2475, 2476, 2554, 2628, 2824, 2928]",SUNM.tsv,S0558,S0517
