Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
in the big containers,4,1,[0],[1],SF6K.tsv,S0012,S0013
yeah,1,1,"[0, 2, 14, 20, 28, 30, 38, 44, 46, 50, 52, 58, 64, 66, 82, 84, 86, 94, 96, 106, 110, 112, 132, 140, 142, 144, 146, 154, 156, 158, 160, 164, 182, 195, 197, 199, 212, 245, 249, 251, 265, 267, 273, 277, 281, 283, 298, 306, 310, 312, 316, 318, 334, 340, 344, 356, 360, 368, 374, 376, 380, 397, 403, 407, 421, 425, 429, 433, 435]","[1, 7, 17, 27, 39, 41, 45, 59, 95, 101, 121, 127, 133, 143, 145, 159, 163, 169, 171, 187, 192, 194, 202, 226, 242, 246, 250, 252, 264, 270, 274, 284, 290, 307, 309, 311, 321, 327, 331, 333, 337, 341, 347, 349, 353, 361, 363, 371, 373, 375, 383, 385, 387, 392, 396, 404, 408, 414, 416, 420, 422, 430, 436, 438, 25, 155, 179, 3]",SF6K.tsv,S0012,S0013
yeah i,2,3,"[0, 20, 66, 132, 267, 360, 380]","[3, 25, 155, 179]",SF6K.tsv,S0012,S0013
know,1,3,"[0, 132, 360, 390]","[3, 9, 75, 83, 87, 101, 125, 204, 217, 333]",SF6K.tsv,S0012,S0013
i don't,2,17,"[0, 16, 20, 36, 390]","[17, 41, 53]",SF6K.tsv,S0012,S0013
ones,1,17,"[0, 44, 62, 225, 227]","[17, 53, 55, 63, 294]",SF6K.tsv,S0012,S0013
in the,2,25,"[0, 4, 6, 88, 90, 128, 146, 225, 269, 326, 328, 415, 421]","[25, 143, 355, 396, 402]",SF6K.tsv,S0012,S0013
but i,2,41,"[0, 38, 419]","[41, 101, 375]",SF6K.tsv,S0012,S0013
get,1,45,"[0, 4, 20, 36, 54, 62, 74, 78, 82, 104, 106, 114, 142, 148, 152, 154, 172, 178, 212, 229, 328, 342, 376, 378, 399, 405, 413, 429, 439]","[45, 49, 83, 101, 103, 131, 137, 151, 208, 315, 335, 345, 375, 394, 410, 442]",SF6K.tsv,S0012,S0013
big,1,53,"[0, 16, 26, 32, 62, 166, 199, 225, 245]","[53, 55, 410]",SF6K.tsv,S0012,S0013
all the,2,145,"[0, 263, 318, 411, 413]",[145],SF6K.tsv,S0012,S0013
to do,2,147,"[0, 324]",[147],SF6K.tsv,S0012,S0013
with the,2,244,"[0, 2, 16, 166, 285]",[244],SF6K.tsv,S0012,S0013
yeah we'll,2,2,[2],[1],SF6K.tsv,S0012,S0013
they're,1,7,"[2, 32, 48, 58, 62, 64, 72, 78, 100, 134, 401]","[7, 37, 43, 57, 59, 115, 131, 133, 143, 145, 420]",SF6K.tsv,S0012,S0013
have to,2,71,"[2, 26, 120, 289, 318, 338, 346, 348, 350, 370, 374, 425, 431, 435, 437]","[71, 125, 343, 349, 428]",SF6K.tsv,S0012,S0013
we'll,1,442,[2],[442],SF6K.tsv,S0012,S0013
mean,1,93,"[4, 80, 203, 267, 322, 372]",[93],SF6K.tsv,S0012,S0013
shed,1,161,"[4, 124]",[161],SF6K.tsv,S0012,S0013
room,1,274,"[4, 106, 124]",[274],SF6K.tsv,S0012,S0013
load,1,333,[4],[333],SF6K.tsv,S0012,S0013
the tomatoes be,3,8,[8],[5],SF6K.tsv,S0012,S0013
tomatoes,1,23,"[8, 20, 66, 72]","[23, 25]",SF6K.tsv,S0012,S0013
cos,1,109,"[8, 62, 92, 277]","[109, 295, 309, 351]",SF6K.tsv,S0012,S0013
no they,2,234,"[8, 98]","[234, 394]",SF6K.tsv,S0012,S0013
well,1,10,"[10, 32, 36, 46, 52, 54, 62, 90, 124, 134, 148, 150, 154, 168, 199, 275, 378, 390, 395, 411, 425, 431, 437]","[1, 5, 41, 83, 93, 103, 143, 151, 208, 238, 315, 396]",SF6K.tsv,S0012,S0013
it be,2,85,"[10, 108, 221, 277, 370, 374, 433]","[85, 127, 250, 258, 286, 292, 325, 331, 341, 373, 383, 402, 432]",SF6K.tsv,S0012,S0013
enough,1,274,[10],[274],SF6K.tsv,S0012,S0013
put,1,12,"[12, 38, 68, 142, 150, 205, 212]","[5, 137, 149, 234]",SF6K.tsv,S0012,S0013
think they should,3,12,[12],[11],SF6K.tsv,S0012,S0013
be pick,2,12,[12],[11],SF6K.tsv,S0012,S0013
on the,2,19,"[12, 391, 395]","[19, 33, 295]",SF6K.tsv,S0012,S0013
i think,2,21,"[12, 380, 382, 401, 419, 439]","[21, 25, 43, 81, 103, 105, 125, 278, 286, 299, 315, 381, 434, 294, 400, 402]",SF6K.tsv,S0012,S0013
pick,1,147,[12],[147],SF6K.tsv,S0012,S0013
i think they,3,294,[12],"[294, 400, 402]",SF6K.tsv,S0012,S0013
think,1,319,"[12, 239, 243, 289, 320, 364, 380, 382, 386, 401, 419, 439]","[319, 335, 381, 400, 402, 434]",SF6K.tsv,S0012,S0013
we can,2,14,"[14, 154]",[5],SF6K.tsv,S0012,S0013
yeah if,2,17,[14],[17],SF6K.tsv,S0012,S0013
make,1,99,"[14, 162, 182, 216, 221, 225, 275, 413]","[99, 139, 270]",SF6K.tsv,S0012,S0013
i don't want,3,17,[16],[17],SF6K.tsv,S0012,S0013
to buy,2,17,"[16, 370]",[17],SF6K.tsv,S0012,S0013
