Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
do the,2,1,"[0, 2, 856, 991]","[1, 11]",SVFH.tsv,S0250,S0253
game,1,1,"[0, 2, 20, 55, 395, 703, 714, 845, 1144, 1226]","[1, 50, 59, 61, 67, 321, 690, 692, 1139, 1143, 616, 846, 13]",SVFH.tsv,S0250,S0253
the hunger game,3,13,"[0, 703, 714, 845]","[13, 616, 846]",SVFH.tsv,S0250,S0253
actually,1,514,"[0, 353, 681, 710, 756, 867, 923, 930, 934, 936, 938, 956]","[514, 709, 922, 1002, 1119, 1147]",SVFH.tsv,S0250,S0253
ever,1,672,[0],"[672, 868, 1042, 1086, 1117, 1179]",SVFH.tsv,S0250,S0253
do the game,3,2,[2],[1],SVFH.tsv,S0250,S0253
the game,2,321,"[2, 20, 845, 1226]",[321],SVFH.tsv,S0250,S0253
the first one,3,6,"[6, 836]","[5, 537, 846, 1017]",SVFH.tsv,S0250,S0253
see,1,6,"[6, 49, 53, 202, 204, 359, 478, 517, 576, 584, 619, 623, 729, 735, 810, 811, 1100, 1142]","[5, 195, 201, 229, 455, 535, 585, 632, 648, 670, 672, 692, 931, 963, 977, 1117, 1181, 816, 855, 1050, 1078, 1171]",SVFH.tsv,S0250,S0253
one,1,85,"[6, 16, 72, 180, 188, 280, 317, 440, 567, 593, 643, 693, 836, 860, 976, 985, 1114, 1148]","[85, 137, 279, 406, 423, 568, 587, 707, 777, 802, 816, 841, 908, 933, 1046, 1050, 1092, 1103, 1111, 1147, 537, 846, 1017]",SVFH.tsv,S0250,S0253
i've,1,162,"[6, 138, 204, 212, 463, 470, 540, 768, 925, 928, 1013, 1045, 1100, 1104, 1192]","[162, 201, 453, 455, 1046, 1157, 1215, 1171]",SVFH.tsv,S0250,S0253
the first,2,166,"[6, 836, 893]","[166, 389, 846]",SVFH.tsv,S0250,S0253
first,1,342,"[6, 338, 390, 836, 893]",[342],SVFH.tsv,S0250,S0253
see the,2,816,[6],"[816, 855, 1050, 1078]",SVFH.tsv,S0250,S0253
i've see,2,1171,[6],[1171],SVFH.tsv,S0250,S0253
