Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
think,1,1,"[0, 2, 8, 12, 26, 38, 50, 52, 62, 72, 117, 193, 203, 213, 253]","[1, 9, 23, 29, 35, 51, 53, 57, 61, 79, 81, 85, 102, 132, 173, 262, 320, 204, 206]",S8G6.tsv,S0417,S0416
vote,1,21,[0],[21],S8G6.tsv,S0417,S0416
what do,2,73,"[0, 50]",[73],S8G6.tsv,S0417,S0416
think of,2,102,[0],"[102, 204, 206]",S8G6.tsv,S0417,S0416
of the,2,118,"[0, 267, 319]","[118, 138, 147, 192]",S8G6.tsv,S0417,S0416
do you,2,278,"[0, 8, 12, 26, 38, 42, 50, 52, 62, 72, 97, 103, 109, 111, 113, 117, 166, 193, 271]",[278],S8G6.tsv,S0417,S0416
i think,2,2,"[2, 62, 193, 213]","[1, 23, 29, 51, 53, 81, 132, 173, 61]",S8G6.tsv,S0417,S0416
go to be,3,3,[2],[3],S8G6.tsv,S0417,S0416
yes,1,3,[2],"[3, 5, 21, 118, 130, 240, 242, 244]",S8G6.tsv,S0417,S0416
be a,2,25,"[2, 26, 86, 275]","[25, 53, 88, 286, 316, 37]",S8G6.tsv,S0417,S0416
go to,2,29,"[2, 93, 103, 113, 129, 217, 249, 261, 277, 283, 288]","[29, 77, 102, 104, 108, 124, 132, 149, 155, 192, 214, 262, 37]",S8G6.tsv,S0417,S0416
go to be a,4,37,[2],[37],S8G6.tsv,S0417,S0416
i think it's,3,61,[2],[61],S8G6.tsv,S0417,S0416
to be,2,73,"[2, 38, 50, 58, 253, 281, 323]","[73, 83, 155, 182, 282]",S8G6.tsv,S0417,S0416
go,1,79,"[2, 93, 103, 113, 129, 156, 158, 217, 221, 235, 249, 261, 277, 283, 288]","[79, 108, 136, 145, 147, 155, 173, 182, 192, 198, 214, 218, 244, 260, 312, 320, 102, 104, 124, 132, 149, 262]",S8G6.tsv,S0417,S0416
say,1,6,"[6, 84, 146, 156, 179, 183, 277, 283, 285]","[3, 11, 61, 141, 155, 159, 270, 145, 173, 194]",S8G6.tsv,S0417,S0416
people,1,11,"[6, 10, 26, 54, 66, 80, 189, 193, 267]","[11, 45, 83, 118, 270, 262]",S8G6.tsv,S0417,S0416
want,1,29,"[6, 42, 44, 54, 70, 221, 323]","[29, 73, 118, 182, 192]",S8G6.tsv,S0417,S0416
school,1,81,"[6, 80, 103]","[81, 270]",S8G6.tsv,S0417,S0416
you say,2,145,[6],"[145, 173, 194]",S8G6.tsv,S0417,S0416
you say that,3,194,[6],[194],S8G6.tsv,S0417,S0416
people in,2,262,"[6, 267]",[262],S8G6.tsv,S0417,S0416
they're,1,8,"[8, 54, 56]","[7, 149, 262, 320, 9]",S8G6.tsv,S0417,S0416
think they're,2,9,[8],[9],S8G6.tsv,S0417,S0416
bite,1,165,"[8, 146, 275]",[165],S8G6.tsv,S0417,S0416
a bite,2,316,"[8, 146, 148, 275]",[316],S8G6.tsv,S0417,S0416
gay,1,10,[10],[9],S8G6.tsv,S0417,S0416
