Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
be say,2,7,"[0, 219]",[7],SHK7.tsv,S0255,S0259
say,1,11,"[0, 46, 111, 219, 223, 225, 237, 239, 243, 257]","[11, 68, 230, 296]",SHK7.tsv,S0255,S0259
on the news,3,3,[2],[3],SHK7.tsv,S0255,S0259
on the,2,133,"[2, 28, 43, 99]","[133, 184]",SHK7.tsv,S0255,S0259
oh right,2,114,"[4, 55, 69, 75]","[114, 127, 252, 260]",SHK7.tsv,S0255,S0259
right,1,139,"[4, 55, 63, 69, 75, 269]","[139, 149, 183, 220, 292, 252, 260]",SHK7.tsv,S0255,S0259
yeah,1,10,"[10, 14, 15, 24, 26, 32, 41, 43, 45, 46, 49, 57, 61, 65, 67, 81, 89, 91, 93, 124, 126, 128, 130, 132, 136, 138, 142, 146, 148, 150, 164, 172, 176, 178, 180, 182, 185, 189, 193, 195, 199, 205, 207, 211, 229, 231, 233, 235, 239, 241, 247, 257, 265, 275, 289, 293, 295]","[1, 3, 21, 36, 42, 50, 70, 74, 82, 108, 110, 119, 121, 127, 131, 159, 161, 202, 204, 224, 240, 256, 274, 276, 292, 296, 298]",SHK7.tsv,S0255,S0259
big,1,10,"[10, 12, 22, 26, 30, 32]","[5, 13, 36]",SHK7.tsv,S0255,S0259
get,1,10,"[10, 18, 30, 33, 35, 39, 45, 46, 47, 97, 99, 103, 109, 111, 128, 215, 219, 221, 249, 251, 253, 255, 257, 261]","[9, 58, 129, 147, 151, 157, 167, 192, 200, 212, 248, 266, 284, 296]",SHK7.tsv,S0255,S0259
er yeah,2,296,[10],[296],SHK7.tsv,S0255,S0259
and i,2,54,"[16, 26, 28, 30, 35, 47]","[54, 192]",SHK7.tsv,S0255,S0259
i know,2,54,"[16, 33, 105]",[54],SHK7.tsv,S0255,S0259
know,1,58,"[16, 33, 81, 95, 99, 101, 105, 116, 126, 217, 225, 239]","[58, 74, 94, 143]",SHK7.tsv,S0255,S0259
ones,1,18,"[18, 22, 249, 255, 261]","[5, 232]",SHK7.tsv,S0255,S0259
all the,2,90,"[18, 22, 105, 107, 115, 249]","[90, 194]",SHK7.tsv,S0255,S0259
you get,2,147,"[18, 39, 46]",[147],SHK7.tsv,S0255,S0259
get all,2,266,[18],"[266, 296]",SHK7.tsv,S0255,S0259
come,1,56,"[20, 77, 83, 111, 126, 249, 251, 253, 255]","[56, 266, 296]",SHK7.tsv,S0255,S0259
come in,2,266,"[20, 126]","[266, 296]",SHK7.tsv,S0255,S0259
it be,2,26,"[26, 28, 37, 101, 103, 105, 109, 120, 122, 219]","[3, 50, 155, 188]",SHK7.tsv,S0255,S0259
i think,2,26,"[26, 28, 30, 32, 33, 35, 46, 47, 51, 243]","[3, 92, 139]",SHK7.tsv,S0255,S0259
