Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
like,1,3,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 22, 24, 34, 40, 46, 52, 58, 60, 64, 68, 72, 82, 92, 96, 116, 130, 142, 146, 148, 154, 158, 168, 170, 178, 182, 186, 194, 196, 204, 206, 208, 214, 216, 224, 243, 247, 249, 263, 281, 311, 313, 357, 359, 361, 363, 365, 393, 421, 425, 427, 429, 433, 447, 449, 453, 459, 461, 463, 467, 469, 501, 536, 538, 561, 573, 581, 592, 594, 600, 604, 610, 618, 620, 622, 652, 654, 658, 662, 666, 668, 670, 672, 693, 695, 714, 716, 720, 730, 732, 771, 773, 775, 776, 778, 782, 790, 794, 796, 822, 824, 832, 834, 854, 856, 858, 863, 865, 869, 875, 877, 890, 892, 896, 898, 902, 904, 922, 934, 940, 950, 960, 979, 993, 995, 1013, 1017, 1021, 1023, 1041, 1043, 1048, 1050, 1052, 1058, 1085, 1087, 1093, 1095, 1111, 1120, 1124, 1131, 1142, 1146, 1185, 1191, 1199, 1230, 1232, 1236, 1238, 1242, 1248, 1249, 1255, 1270, 1274, 1278, 1288, 1292, 1300, 1304, 1308, 1310, 1329, 1339, 1343, 1345, 1347]","[3, 29, 49, 51, 63, 73, 83, 85, 87, 89, 91, 95, 97, 99, 101, 103, 106, 108, 112, 119, 133, 139, 151, 153, 189, 201, 225, 227, 229, 231, 233, 238, 240, 242, 252, 254, 256, 258, 266, 268, 272, 274, 295, 320, 332, 338, 352, 354, 356, 368, 374, 376, 378, 384, 386, 388, 390, 392, 396, 400, 402, 404, 406, 408, 426, 428, 444, 454, 456, 464, 495, 498, 505, 507, 511, 525, 527, 529, 531, 551, 552, 553, 554, 557, 566, 576, 580, 587, 589, 593, 599, 603, 607, 609, 625, 633, 639, 643, 645, 649, 709, 713, 740, 742, 744, 748, 750, 752, 754, 760, 764, 766, 800, 802, 805, 813, 833, 835, 839, 841, 845, 847, 849, 853, 857, 864, 868, 880, 882, 885, 901, 905, 906, 911, 927, 931, 937, 941, 967, 976, 1014, 1020, 1051, 1079, 1086, 1092, 1104, 1126, 1147, 1175, 1177, 1196, 1202, 1220, 1239, 1256, 1258, 1262, 1264, 1267, 1273, 1281, 1295, 1320, 1326]",STMM.tsv,S0529,S0530
anything,1,79,"[0, 46, 78, 142, 172, 634, 1302, 1337]","[79, 95, 386, 633]",STMM.tsv,S0529,S0530
like look,2,83,"[0, 1085]",[83],STMM.tsv,S0529,S0530
to like,2,95,"[0, 8, 18, 158, 361, 365, 854, 1191]","[95, 1281]",STMM.tsv,S0529,S0530
can't,1,227,"[0, 2, 331, 419, 592, 1015, 1060, 1095, 1113, 1116, 1197, 1219, 1302, 1331]","[227, 252, 444]",STMM.tsv,S0529,S0530
parent,1,340,[0],[340],STMM.tsv,S0529,S0530
afford,1,340,"[0, 2, 349]",[340],STMM.tsv,S0529,S0530
look,1,340,"[0, 210, 413, 515, 636, 896, 958, 970, 972, 977, 987, 1007, 1017, 1033, 1035, 1041, 1058, 1078, 1085, 1105, 1107, 1115, 1116, 1142, 1155, 1182, 1191, 1253, 1263, 1266, 1268, 1270, 1310]","[340, 635, 951, 961, 967, 996, 1014, 1020, 1079, 1081, 1163, 1177, 1223, 1262, 1264, 1273, 1301]",STMM.tsv,S0529,S0530
like that,2,352,"[0, 18, 40, 142, 146, 168, 170, 178, 216, 224, 365, 693, 714, 877, 1124, 1146, 1270]","[352, 390, 507, 580, 857, 901, 927, 1020, 1126]",STMM.tsv,S0529,S0530
get a job,3,3,"[2, 206]",[3],STMM.tsv,S0529,S0530
to do,2,11,"[2, 154, 214, 640, 703, 1099]","[11, 238, 295, 633, 901]",STMM.tsv,S0529,S0530
have to,2,25,"[2, 18, 34, 154, 166, 168, 170, 176, 182, 192, 194, 767, 776, 840]","[25, 29, 112, 326, 334, 750, 758]",STMM.tsv,S0529,S0530
get,1,29,"[2, 8, 18, 24, 30, 40, 86, 154, 158, 166, 176, 182, 194, 206, 208, 210, 275, 296, 299, 307, 317, 321, 447, 449, 534, 579, 592, 656, 714, 826, 838, 987, 1060, 1232, 1234, 1308, 1343]","[29, 33, 63, 73, 83, 101, 119, 161, 223, 231, 306, 318, 322, 340, 342, 354, 386, 444, 766, 802, 837, 949, 1126, 1179, 1265, 1295, 1340, 106]",STMM.tsv,S0529,S0530
i mean,2,51,"[2, 8, 40, 96, 166, 188, 536, 714, 767, 788, 832, 934, 1288]","[51, 63, 73, 85, 89, 133, 137, 217, 250, 781, 1301]",STMM.tsv,S0529,S0530
home,1,73,"[2, 116, 154, 168]","[73, 119, 133, 137, 201]",STMM.tsv,S0529,S0530
mean,1,73,"[2, 8, 40, 96, 116, 166, 188, 528, 536, 714, 767, 788, 832, 926, 934, 1058, 1288]","[73, 231, 1264, 85, 89, 133, 137, 217, 250, 781, 1301]",STMM.tsv,S0529,S0530
really,1,83,"[2, 10, 14, 18, 20, 40, 46, 54, 58, 60, 64, 68, 82, 134, 136, 140, 142, 150, 184, 186, 198, 210, 224, 283, 343, 365, 367, 405, 419, 447, 459, 461, 463, 521, 524, 536, 556, 561, 565, 581, 590, 596, 602, 610, 612, 620, 624, 630, 634, 664, 678, 692, 706, 720, 722, 735, 741, 759, 814, 832, 834, 842, 877, 898, 902, 944, 979, 1015, 1017, 1023, 1045, 1063, 1080, 1082, 1083, 1100, 1113, 1124, 1142, 1182, 1185, 1193, 1215, 1234, 1261, 1280, 1292, 1302, 1316, 1325, 1333]","[83, 87, 95, 101, 125, 135, 252, 266, 274, 314, 418, 438, 440, 456, 489, 495, 497, 505, 525, 568, 570, 589, 665, 673, 843, 853, 969, 1008, 1016, 1020, 1104, 1143, 1175, 1186, 1297, 1315, 1322, 1332, 1344]",STMM.tsv,S0529,S0530
find,1,97,"[2, 20, 96, 273, 602, 822, 1064, 1082, 1105]","[97, 231, 507, 547, 758, 1275, 853]",STMM.tsv,S0529,S0530
to get,2,106,"[2, 166, 176, 182, 194, 208, 275, 714]",[106],STMM.tsv,S0529,S0530
keep,1,119,"[2, 113, 130, 186]","[119, 127, 835, 791]",STMM.tsv,S0529,S0530
feel,1,133,"[2, 4, 64, 72, 142, 146, 148, 224, 263, 447, 469, 644, 799, 960, 987, 1120]","[133, 137, 215, 649, 841]",STMM.tsv,S0529,S0530
at home,2,201,[2],[201],STMM.tsv,S0529,S0530
difficult to,2,231,[2],[231],STMM.tsv,S0529,S0530
do like,2,231,[2],"[231, 352, 495, 864]",STMM.tsv,S0529,S0530
difficult,1,231,"[2, 602]",[231],STMM.tsv,S0529,S0530
i'd,1,238,"[2, 4, 18, 40, 64, 154, 168, 176, 206, 345, 618, 640, 896]","[238, 262, 295, 392, 649, 901, 1256]",STMM.tsv,S0529,S0530
job,1,258,"[2, 154, 176, 182, 206, 275, 367]","[258, 336]",STMM.tsv,S0529,S0530
of them,2,282,"[2, 102, 281]","[282, 525]",STMM.tsv,S0529,S0530
