Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
people,1,28,"[0, 13]",[28],S7Z8.tsv,S0084,S0157
um,1,37,"[0, 2, 3, 176, 180, 184, 186, 227, 239, 245, 248, 260, 304, 315, 327, 337]","[37, 99, 121, 174, 232, 277, 306, 314, 336]",S7Z8.tsv,S0084,S0157
like,1,39,"[0, 2, 3, 6, 8, 13, 52, 98, 100, 180, 198, 202, 219, 225, 258, 307, 315, 339]","[39, 71, 109, 138, 140, 170, 172, 181, 189, 203, 232, 281]",S7Z8.tsv,S0084,S0157
go,1,43,"[0, 8, 36, 92, 137, 176, 182, 198, 229, 231, 248, 250, 357]","[43, 79, 175, 214, 247, 299, 332]",S7Z8.tsv,S0084,S0157
know,1,43,"[0, 6, 8, 98, 180, 202, 252, 315]","[43, 170, 287, 305, 172]",S7Z8.tsv,S0084,S0157
uh,1,65,"[0, 6, 8, 11, 76, 78, 135, 243, 250]","[65, 277, 348]",S7Z8.tsv,S0084,S0157
english,1,73,"[0, 2, 70, 74]",[73],S7Z8.tsv,S0084,S0157
look at,2,77,[0],[77],S7Z8.tsv,S0084,S0157
look,1,77,"[0, 150, 162, 169, 176, 178, 186]","[77, 134, 149, 232, 255]",S7Z8.tsv,S0084,S0157
and it,2,109,"[0, 52]","[109, 181]",S7Z8.tsv,S0084,S0157
put,1,115,"[0, 11, 52, 128, 133, 231, 234, 239, 319]",[115],S7Z8.tsv,S0084,S0157
actually,1,138,"[0, 8, 74, 176, 178, 180, 223, 234, 235, 252, 329, 339]","[138, 265]",S7Z8.tsv,S0084,S0157
you know,2,172,"[0, 6, 8, 202, 315]",[172],S7Z8.tsv,S0084,S0157
they're,1,175,"[0, 6, 178, 186]",[175],S7Z8.tsv,S0084,S0157
and then,2,177,"[0, 2, 3, 6, 309]",[177],S7Z8.tsv,S0084,S0157
okay,1,177,"[0, 2, 227]","[177, 240]",S7Z8.tsv,S0084,S0157
be that,2,209,"[0, 19, 38, 66, 176, 227, 229, 304]",[209],S7Z8.tsv,S0084,S0157
look like,2,232,[0],[232],S7Z8.tsv,S0084,S0157
write,1,289,"[0, 2, 13, 21, 300]",[289],S7Z8.tsv,S0084,S0157
record,1,291,"[0, 2, 4, 8, 17, 29, 30, 32, 168, 250]","[291, 293, 303]",S7Z8.tsv,S0084,S0157
speakers,1,295,[0],"[295, 305]",S7Z8.tsv,S0084,S0157
mean,1,348,"[0, 182]",[348],S7Z8.tsv,S0084,S0157
yes,1,24,"[2, 3, 176, 264]","[24, 33, 71, 117, 230, 328, 132]",S7Z8.tsv,S0084,S0157
in the,2,39,"[2, 50, 62, 231, 245, 250, 319]","[39, 299]",S7Z8.tsv,S0084,S0157
be like,2,39,"[2, 13, 52, 198, 307]",[39],S7Z8.tsv,S0084,S0157
make,1,55,"[2, 178]","[55, 159, 189, 293, 303, 324]",S7Z8.tsv,S0084,S0157
that's,1,55,"[2, 23, 78, 82, 168, 173, 200, 237, 264, 284, 319, 347]","[55, 99, 157, 185, 199, 273]",S7Z8.tsv,S0084,S0157
i be,2,63,"[2, 225]",[63],S7Z8.tsv,S0084,S0157
say yes,2,132,[2],[132],S7Z8.tsv,S0084,S0157
say,1,132,"[2, 6, 106, 176, 194, 292]","[132, 159, 189, 203, 289, 297]",S7Z8.tsv,S0084,S0157
get,1,140,"[2, 3, 92, 164, 182, 215, 225, 227, 248, 250, 311, 329, 357]","[140, 170, 187, 189, 207, 249, 344, 352]",S7Z8.tsv,S0084,S0157
she be,2,159,[2],[159],S7Z8.tsv,S0084,S0157
have to,2,159,"[2, 3, 6, 29, 227, 292]","[159, 214, 289]",S7Z8.tsv,S0084,S0157
to get,2,170,"[2, 248, 250]",[170],S7Z8.tsv,S0084,S0157
do it,2,187,"[2, 29, 80]","[187, 207]",S7Z8.tsv,S0084,S0157
