Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
though,1,31,"[0, 52, 376, 730, 738, 826]","[31, 58, 117, 182, 226, 317, 390, 545, 678, 743, 936]",S6JL.tsv,S0529,S0530
day,1,39,[0],"[39, 218, 594, 609, 614, 672]",S6JL.tsv,S0529,S0530
matter,1,851,"[0, 748]",[851],S6JL.tsv,S0529,S0530
at night,2,4,[4],"[3, 12]",S6JL.tsv,S0529,S0530
say,1,8,"[4, 7, 40, 98, 235, 275, 283, 314, 355, 378, 384, 429, 445, 508, 546, 610, 770, 796, 850]","[8, 23, 272, 278, 313, 327, 363, 424, 479, 485, 560, 590, 600, 602, 613, 614, 749, 823, 831, 855, 861, 907, 966, 567]",S6JL.tsv,S0529,S0530
morning,1,15,[4],"[15, 110]",S6JL.tsv,S0529,S0530
gonna,1,43,"[4, 81, 90, 94, 259, 271, 348, 393, 714, 935, 957]","[43, 280, 282, 512, 516, 656, 739, 789, 857, 863, 306, 359, 567]",S6JL.tsv,S0529,S0530
think,1,104,"[4, 75, 77, 178, 185, 219, 253, 255, 257, 287, 332, 348, 368, 376, 419, 425, 477, 566, 610, 617, 626, 631, 661, 675, 750, 764, 886, 933, 947, 949, 978]","[104, 165, 266, 294, 306, 404, 448, 452, 485, 514, 516, 539, 625, 648, 863, 918, 920, 974, 116, 205, 207, 278, 349, 352, 361, 389, 422, 424, 450, 479, 558, 567, 632, 646, 649, 749]",S6JL.tsv,S0529,S0530
i think,2,116,"[4, 178, 185, 253, 368, 376, 425, 477, 566, 626, 631, 750, 764, 933, 949]","[116, 205, 207, 278, 349, 352, 361, 389, 422, 424, 450, 479, 567, 632, 646, 648, 649, 749, 920, 558]",S6JL.tsv,S0529,S0530
be gonna,2,306,"[4, 393]","[306, 359, 567]",S6JL.tsv,S0529,S0530
you be,2,389,"[4, 151, 308, 314, 338, 704]","[389, 569, 649, 696]",S6JL.tsv,S0529,S0530
i think you,3,558,"[4, 750]",[558],S6JL.tsv,S0529,S0530
be gonna say,3,567,[4],[567],S6JL.tsv,S0529,S0530
night,1,720,"[4, 63]",[720],S6JL.tsv,S0529,S0530
yeah i,2,15,"[7, 34, 118, 170, 277, 279, 369, 445, 527, 631, 730, 842, 860, 902, 917, 933, 939]","[15, 23, 116, 270, 278, 359, 458, 567, 632, 960]",S6JL.tsv,S0529,S0530
yeah,1,47,"[7, 26, 34, 36, 38, 40, 42, 44, 48, 59, 61, 65, 75, 98, 107, 118, 126, 128, 132, 134, 147, 155, 162, 164, 170, 172, 183, 189, 191, 197, 201, 203, 216, 231, 277, 279, 281, 295, 308, 314, 324, 326, 338, 346, 351, 360, 362, 368, 369, 378, 403, 405, 407, 445, 457, 459, 467, 471, 484, 527, 561, 585, 599, 605, 624, 631, 647, 657, 661, 663, 681, 685, 730, 738, 746, 748, 750, 756, 760, 780, 836, 840, 842, 852, 858, 860, 866, 894, 902, 904, 906, 908, 917, 921, 933, 939, 941, 947, 949, 951, 957, 965, 971]","[47, 51, 68, 80, 141, 154, 158, 196, 202, 204, 209, 212, 222, 240, 258, 276, 282, 304, 327, 337, 354, 370, 381, 396, 412, 438, 444, 472, 496, 518, 532, 543, 547, 567, 573, 600, 616, 635, 660, 664, 688, 727, 753, 755, 771, 777, 807, 811, 815, 819, 829, 845, 873, 899, 911, 922, 928, 930, 934, 940, 950, 953, 962, 964, 968, 979, 116, 270, 278, 359, 458, 632, 960]",S6JL.tsv,S0529,S0530
remember,1,198,"[7, 185, 208, 235]","[198, 244, 613, 215]",S6JL.tsv,S0529,S0530
i remember,2,215,"[7, 185, 235]",[215],S6JL.tsv,S0529,S0530
you say,2,327,"[7, 314, 796]","[327, 363, 424]",S6JL.tsv,S0529,S0530
nice,1,23,"[9, 477, 610, 615, 663, 764, 864]","[23, 478, 733, 739]",S6JL.tsv,S0529,S0530
be it,2,15,"[11, 96, 770, 814, 952]","[15, 278, 414, 489, 853, 901, 970]",S6JL.tsv,S0529,S0530
how be,2,843,"[11, 814]",[843],S6JL.tsv,S0529,S0530
good,1,31,"[16, 42, 46, 50, 151, 622, 820, 860]","[31, 220, 534, 749, 53]",S6JL.tsv,S0529,S0530
productive,1,39,[16],[39],S6JL.tsv,S0529,S0530
that's good,2,53,"[16, 42, 151]",[53],S6JL.tsv,S0529,S0530
that's,1,69,"[16, 42, 46, 54, 61, 85, 90, 94, 126, 151, 221, 239, 251, 263, 265, 283, 437, 473, 477, 525, 548, 550, 577, 663, 738, 740, 808, 812, 816, 852, 868, 925, 929, 947, 955, 980]","[69, 230, 244, 294, 296, 387, 389, 454, 479, 485, 488, 537, 560, 576, 578, 590, 600, 656, 666, 672, 709, 713, 733, 737, 863]",S6JL.tsv,S0529,S0530
cool,1,678,"[16, 768, 892]","[678, 709, 713, 769]",S6JL.tsv,S0529,S0530
yes,1,311,"[22, 275, 626, 892]","[311, 509, 549, 635, 690]",S6JL.tsv,S0529,S0530
really,1,24,"[24, 61, 67, 71, 77, 90, 94, 103, 132, 157, 255, 257, 263, 287, 373, 380, 382, 386, 391, 395, 409, 415, 419, 431, 433, 477, 561, 661, 675, 710, 760, 762, 772, 784, 816, 832, 838, 840, 844, 846, 884, 892, 908, 910, 925, 929, 931, 933, 935, 945, 971, 984]","[12, 14, 15, 68, 97, 224, 323, 359, 361, 400, 414, 426, 464, 466, 476, 618, 731, 735, 823, 865, 974, 175]",S6JL.tsv,S0529,S0530
want,1,24,"[24, 235, 263, 566, 601, 663, 675]","[14, 486, 280, 294, 454, 479, 562]",S6JL.tsv,S0529,S0530
keep,1,24,"[24, 348, 376, 921, 927, 935]","[23, 389, 454, 485, 498, 656]",S6JL.tsv,S0529,S0530
it's really,2,175,"[24, 90, 157, 263, 415, 784, 884]",[175],S6JL.tsv,S0529,S0530
want to,2,280,"[24, 235, 675]","[280, 294, 454, 479, 562]",S6JL.tsv,S0529,S0530
cold,1,454,"[24, 157]",[454],S6JL.tsv,S0529,S0530
it on,2,974,[24],[974],S6JL.tsv,S0529,S0530
like,1,30,"[30, 34, 50, 54, 56, 61, 63, 71, 73, 75, 77, 79, 90, 94, 96, 98, 102, 115, 118, 136, 140, 144, 145, 151, 155, 157, 167, 170, 195, 208, 225, 233, 235, 237, 239, 259, 263, 265, 269, 273, 275, 277, 283, 285, 287, 308, 334, 336, 338, 355, 366, 369, 373, 376, 378, 382, 384, 395, 397, 409, 411, 415, 417, 419, 429, 431, 433, 435, 437, 439, 445, 465, 473, 475, 477, 490, 492, 508, 511, 525, 527, 531, 601, 617, 633, 652, 663, 667, 669, 673, 677, 679, 704, 706, 712, 714, 723, 730, 742, 748, 752, 758, 770, 772, 776, 778, 780, 786, 791, 816, 818, 828, 830, 832, 834, 842, 844, 846, 852, 856, 864, 870, 874, 876, 878, 884, 886, 892, 894, 896, 898, 904, 908, 910, 912, 921, 925, 927, 929, 931, 933, 935, 939, 943, 949, 951, 957, 961, 975, 977, 978, 980, 982, 984]","[12, 14, 15, 17, 23, 31, 39, 49, 64, 66, 68, 86, 104, 125, 146, 148, 154, 182, 207, 215, 217, 218, 224, 226, 228, 244, 272, 278, 282, 294, 298, 307, 317, 319, 321, 323, 325, 327, 354, 374, 387, 389, 390, 400, 406, 422, 440, 448, 450, 452, 454, 458, 479, 483, 485, 486, 488, 489, 491, 503, 510, 512, 516, 526, 539, 551, 560, 567, 575, 590, 618, 639, 644, 648, 649, 666, 672, 680, 684, 692, 727, 729, 731, 735, 737, 739, 745, 747, 749, 751, 759, 761, 763, 765, 767, 769, 775, 777, 781, 783, 785, 793, 835, 845, 857, 863, 865, 880, 885, 893, 903, 907, 913, 916, 918, 936, 942, 950, 962, 964, 966, 970, 974]",S6JL.tsv,S0529,S0530
i've,1,30,"[30, 34, 36, 81, 233, 245, 273, 340, 886, 894]","[17, 146, 220, 317, 341, 345, 352, 359, 450, 646, 739, 805, 916]",S6JL.tsv,S0529,S0530
read,1,30,"[30, 34, 36, 63, 368, 463, 475, 886, 949]","[25, 33, 49, 805, 916, 966]",S6JL.tsv,S0529,S0530
it's just,2,156,"[30, 75, 94, 103, 151, 155, 233, 235, 255, 257, 259, 305, 308, 340, 378, 382, 395, 415, 435, 527, 554, 708, 726, 772, 776, 786, 832, 838, 860, 921, 935, 951, 980]","[156, 282, 481, 839, 918, 942, 950]",S6JL.tsv,S0529,S0530
more like,2,226,[30],"[226, 325]",S6JL.tsv,S0529,S0530
nothing,1,571,"[30, 79, 929]",[571],S6JL.tsv,S0529,S0530
just read,2,805,[30],[805],S6JL.tsv,S0529,S0530
i've read,2,916,"[30, 36]",[916],S6JL.tsv,S0529,S0530
read like,2,966,[30],[966],S6JL.tsv,S0529,S0530
i have,2,34,"[34, 81, 94, 338, 340, 366, 382, 397, 409, 736]","[1, 6, 15, 313, 345, 479, 483]",S6JL.tsv,S0529,S0530
today,1,34,"[34, 71, 525, 615, 716, 949]","[8, 41, 150, 313, 825]",S6JL.tsv,S0529,S0530
like i've,2,34,"[34, 273]","[17, 739, 916]",S6JL.tsv,S0529,S0530
i know i,3,34,"[34, 267, 279]","[23, 270, 485]",S6JL.tsv,S0529,S0530
i know,2,57,"[34, 92, 118, 174, 255, 267, 279, 391, 429, 437, 511, 784, 842, 939]","[57, 88, 143, 270, 294, 448, 454, 801, 885, 913, 485, 960]",S6JL.tsv,S0529,S0530
know,1,84,"[34, 38, 92, 94, 96, 100, 107, 118, 174, 235, 253, 255, 267, 277, 279, 287, 308, 336, 338, 369, 371, 373, 376, 391, 393, 395, 397, 417, 429, 433, 435, 437, 439, 443, 445, 455, 461, 508, 511, 595, 619, 683, 754, 772, 778, 784, 798, 832, 842, 872, 908, 914, 925, 927, 939, 943, 945, 959, 963, 969, 980]","[84, 88, 146, 148, 177, 278, 294, 317, 321, 375, 389, 422, 450, 454, 476, 483, 545, 582, 592, 745, 765, 817, 940, 966, 143, 270, 448, 485, 486, 801, 885, 913, 960]",S6JL.tsv,S0529,S0530
actually,1,146,"[34, 56, 61, 301, 368, 542, 557, 624, 716, 868, 939]","[146, 282, 306, 325, 389, 452, 454, 483, 489, 534, 630, 637, 672, 938]",S6JL.tsv,S0529,S0530
yeah i know i,4,270,[34],[270],S6JL.tsv,S0529,S0530
a lot of,3,333,"[34, 904]","[333, 648, 966]",S6JL.tsv,S0529,S0530
of it,2,361,"[34, 77, 185, 235, 411]","[361, 454]",S6JL.tsv,S0529,S0530
a lot,2,406,"[34, 730, 904]","[406, 648, 966]",S6JL.tsv,S0529,S0530
like actually,2,454,[34],[454],S6JL.tsv,S0529,S0530
know i,2,486,"[34, 267, 279, 439]",[486],S6JL.tsv,S0529,S0530
it like,2,767,"[34, 73, 263, 273, 366, 409, 780, 884, 898, 921, 925, 975]",[767],S6JL.tsv,S0529,S0530
all of,2,793,"[34, 277]","[793, 916]",S6JL.tsv,S0529,S0530
it a,2,901,"[34, 277]",[901],S6JL.tsv,S0529,S0530
like i've read,3,916,[34],[916],S6JL.tsv,S0529,S0530
yeah i know,3,960,"[34, 118, 279, 842, 939]",[960],S6JL.tsv,S0529,S0530
