Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
i mean,2,3,"[0, 72, 82, 121, 167, 198, 495, 503, 746, 757, 814, 929, 955, 973]","[3, 81, 191, 351, 531, 600, 691, 847]",SCVK.tsv,S0530,S0529
like,1,39,"[0, 27, 29, 31, 32, 64, 68, 74, 88, 95, 119, 127, 129, 131, 133, 149, 155, 171, 175, 177, 179, 180, 194, 198, 200, 201, 207, 228, 246, 252, 254, 258, 296, 302, 318, 350, 358, 360, 362, 368, 370, 384, 451, 471, 489, 526, 530, 538, 542, 552, 557, 582, 612, 614, 616, 634, 665, 700, 706, 707, 708, 716, 732, 743, 752, 759, 763, 765, 767, 769, 771, 781, 800, 808, 814, 816, 817, 819, 823, 848, 850, 851, 855, 857, 859, 861, 865, 905, 907, 935, 937, 941, 943, 945, 953, 961, 967, 969, 973, 979, 990]","[39, 41, 43, 47, 53, 54, 69, 71, 77, 79, 81, 83, 85, 87, 89, 90, 98, 100, 105, 120, 134, 136, 148, 152, 158, 160, 164, 166, 168, 172, 183, 185, 191, 193, 202, 204, 208, 243, 251, 255, 261, 279, 289, 301, 344, 348, 351, 359, 365, 375, 377, 379, 389, 401, 417, 420, 423, 424, 426, 428, 448, 470, 472, 488, 490, 494, 506, 515, 525, 539, 541, 613, 627, 638, 643, 651, 660, 668, 675, 679, 686, 689, 691, 736, 747, 749, 751, 772, 784, 790, 799, 803, 807, 809, 811, 827, 856, 860, 892, 902, 904, 912, 914, 916, 918, 922, 926, 928, 946, 960, 962, 964, 970, 974, 976, 267, 311, 393, 563, 934]",SCVK.tsv,S0530,S0529
like a,2,77,"[0, 171, 612, 732, 817, 857, 941]","[77, 136, 148, 243, 267, 344, 393, 428, 506, 563, 892, 934]",SCVK.tsv,S0530,S0529
to be,2,79,"[0, 82, 123, 198, 738, 867, 881, 965]","[79, 275, 864]",SCVK.tsv,S0530,S0529
probably,1,79,"[0, 479, 759, 791]","[79, 122, 267, 272, 295, 401, 438, 478, 519, 543, 545, 1002, 311]",SCVK.tsv,S0530,S0529
mean,1,221,"[0, 72, 82, 121, 167, 198, 495, 503, 746, 757, 814, 929, 955, 965, 973]","[221, 864, 970, 351, 531, 600, 691, 847]",SCVK.tsv,S0530,S0529
probably like,2,311,[0],[311],SCVK.tsv,S0530,S0529
quicker,1,681,[0],[681],SCVK.tsv,S0530,S0529
a lot,2,723,"[0, 82]",[723],SCVK.tsv,S0530,S0529
type,1,782,"[0, 260]","[782, 896]",SCVK.tsv,S0530,S0529
