Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
shellac,1,11,[0],"[11, 17, 53, 65, 100, 204, 216]",SKPB.tsv,S0320,S0323
really,1,25,"[0, 14, 22, 42, 159, 161, 219, 322, 324, 340, 356, 364, 459, 505, 551, 553, 624, 646, 662, 664, 670, 678, 680, 686, 723, 729, 735, 741, 878, 924, 936, 940, 947, 949]","[25, 33, 124, 160, 168, 180, 196, 237, 269, 277, 279, 303, 329, 353, 391, 441, 480, 488, 490, 504, 522, 554, 578, 588, 600, 602, 612, 614, 616, 619, 623, 645, 647, 659, 667, 709, 722, 730, 754, 756, 768, 774, 778, 784, 786, 788, 816, 822, 859, 861, 893, 939, 946]",SKPB.tsv,S0320,S0323
know,1,57,"[0, 191, 223, 296, 322, 340, 348, 408, 467, 509, 515, 571, 660, 678, 680, 713, 739, 850, 938]","[57, 93, 124, 162, 168, 174, 184, 192, 212, 220, 225, 227, 229, 235, 246, 248, 252, 254, 258, 269, 279, 297, 307, 357, 401, 409, 423, 490, 502, 550, 554, 560, 570, 572, 594, 606, 610, 612, 616, 677, 679, 701, 754, 764, 774, 776, 790, 820, 822, 829, 835, 839, 843, 861, 877, 883, 900, 908, 919, 935, 786, 847, 578, 918]",SKPB.tsv,S0320,S0323
it i,2,124,"[0, 296, 519, 632]","[124, 212, 246, 542, 720, 833, 906]",SKPB.tsv,S0320,S0323
tell,1,229,"[0, 298, 624, 702, 704, 725, 741, 773]","[229, 313, 494, 720, 942]",SKPB.tsv,S0320,S0323
okay,1,233,"[0, 2, 4, 12, 16, 20, 28, 30, 34, 36, 44, 46, 50, 52, 54, 56, 58, 64, 68, 72, 74, 76, 82, 84, 88, 92, 101, 107, 109, 113, 117, 137, 141, 264, 282, 284, 306, 308, 356, 386, 402, 410, 416, 420, 450, 473, 481, 485, 499, 513, 519, 533, 543, 567, 581, 593, 611, 615, 640, 648, 650, 660, 678, 700, 741, 749, 751, 757, 769, 775, 791, 832, 838, 840, 880]","[233, 246, 321, 431, 508, 740, 754, 784, 786, 857, 900]",SKPB.tsv,S0320,S0323
about it,2,246,"[0, 412, 672]","[246, 250, 616]",SKPB.tsv,S0320,S0323
i don't,2,269,"[0, 22, 189, 223, 328, 428, 436, 438, 507, 509, 513, 515, 660, 708, 723, 729, 850, 882, 938]","[269, 279, 411, 490, 528, 606, 610, 764, 839, 847]",SKPB.tsv,S0320,S0323
know what,2,490,"[0, 408, 515, 713, 850]","[490, 578, 786, 847, 918]",SKPB.tsv,S0320,S0323
me about,2,855,"[0, 298, 741]",[855],SKPB.tsv,S0320,S0323
be it,2,4,"[4, 230, 296, 318, 374, 475, 477, 551, 793, 828]","[1, 15, 108, 409, 480, 540, 712, 760, 900]",SKPB.tsv,S0320,S0323
so it's,2,27,"[4, 12]","[27, 204, 297, 319, 498, 803, 809]",SKPB.tsv,S0320,S0323
oh okay,2,431,"[4, 36, 56, 58, 92, 107, 113, 137, 308, 356, 386, 402, 410, 420, 450, 473, 481, 485, 499, 533, 543, 567, 581, 615, 648, 650, 660, 678, 700, 757, 775, 840]",[431],SKPB.tsv,S0320,S0323
er oh,2,480,"[4, 330]",[480],SKPB.tsv,S0320,S0323
yeah,1,8,"[8, 10, 24, 26, 58, 62, 64, 66, 90, 94, 96, 101, 103, 111, 115, 117, 125, 139, 145, 151, 153, 157, 175, 177, 179, 187, 189, 191, 195, 199, 209, 211, 215, 217, 226, 230, 232, 234, 238, 243, 247, 249, 251, 253, 255, 270, 272, 274, 276, 278, 280, 290, 292, 294, 296, 302, 304, 310, 312, 324, 328, 346, 348, 352, 356, 358, 370, 372, 376, 378, 380, 382, 388, 390, 392, 394, 396, 400, 404, 408, 420, 436, 442, 444, 452, 454, 471, 481, 483, 487, 489, 495, 497, 501, 503, 513, 521, 527, 533, 537, 539, 541, 545, 547, 551, 555, 559, 561, 563, 575, 579, 581, 595, 597, 599, 601, 605, 611, 613, 615, 617, 620, 648, 652, 656, 660, 666, 668, 676, 678, 680, 684, 688, 694, 696, 698, 700, 711, 717, 721, 741, 743, 745, 747, 753, 755, 761, 763, 765, 767, 771, 773, 777, 779, 781, 783, 785, 787, 791, 793, 797, 808, 810, 812, 815, 819, 823, 828, 830, 832, 834, 836, 838, 842, 850, 854, 856, 858, 860, 862, 866, 870, 892, 894, 899, 901, 903, 905, 907, 909, 913, 917, 920, 922, 940, 949, 951]","[1, 15, 21, 23, 27, 31, 39, 41, 49, 67, 136, 152, 154, 162, 164, 166, 174, 178, 182, 192, 198, 210, 214, 218, 220, 222, 225, 241, 246, 248, 250, 261, 281, 295, 297, 299, 317, 319, 323, 325, 327, 329, 335, 337, 341, 343, 347, 349, 359, 365, 375, 379, 391, 393, 395, 403, 413, 415, 425, 429, 433, 445, 460, 462, 468, 476, 480, 488, 492, 512, 516, 518, 526, 532, 554, 594, 604, 616, 623, 627, 629, 631, 633, 637, 641, 645, 663, 665, 667, 669, 677, 683, 689, 691, 693, 705, 714, 718, 724, 726, 728, 730, 734, 736, 738, 762, 764, 776, 790, 794, 816, 824, 826, 827, 829, 831, 835, 843, 851, 853, 865, 867, 869, 871, 873, 879, 883, 887, 891, 897, 900, 906, 910, 931, 933, 935, 937, 944]",SKPB.tsv,S0320,S0323
polish,1,12,[12],"[3, 11, 27, 148]",SKPB.tsv,S0320,S0323
different,1,671,"[12, 121, 211, 626]","[671, 863]",SKPB.tsv,S0320,S0323
so this,2,14,"[14, 46, 334, 344]",[1],SKPB.tsv,S0320,S0323
make,1,45,"[14, 513, 713, 727, 940]","[45, 63, 246, 496, 500, 752, 754, 784, 801, 918]",SKPB.tsv,S0320,S0323
the top,2,87,[14],[87],SKPB.tsv,S0320,S0323
shiny,1,91,[14],"[91, 116, 176]",SKPB.tsv,S0320,S0323
