Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
one,1,17,"[0, 22, 26, 102, 147, 155, 163, 191, 195, 197, 201, 203, 205, 207]","[17, 63, 115, 156, 204, 206, 202]",SGBT.tsv,S0567,S0622
some cheese,2,25,"[0, 14]",[25],SGBT.tsv,S0567,S0622
have a,2,43,"[0, 26, 96, 187, 191, 201, 207]","[43, 79, 105, 121]",SGBT.tsv,S0567,S0622
crackers,1,55,"[0, 14]",[55],SGBT.tsv,S0567,S0622
take,1,95,[0],[95],SGBT.tsv,S0567,S0622
which one,2,202,[0],[202],SGBT.tsv,S0567,S0622
i get,2,47,[2],"[47, 119, 121]",SGBT.tsv,S0567,S0622
get,1,119,"[2, 6, 124, 130, 171, 183, 191, 199, 201, 209]","[119, 121]",SGBT.tsv,S0567,S0622
animal biscuits,2,4,[4],[3],SGBT.tsv,S0567,S0622
that wasn't,2,188,[4],[188],SGBT.tsv,S0567,S0622
want,1,23,"[6, 12, 52, 102, 128, 134, 138, 169, 195, 201, 215]","[23, 29, 53, 95]",SGBT.tsv,S0567,S0622
give,1,119,"[6, 161]","[119, 162]",SGBT.tsv,S0567,S0622
you can,2,144,"[6, 10, 26, 169, 199]",[144],SGBT.tsv,S0567,S0622
you be,2,198,"[6, 84, 124]",[198],SGBT.tsv,S0567,S0622
i don't want,3,29,"[12, 195, 215]",[29],SGBT.tsv,S0567,S0622
i don't,2,49,"[12, 147, 191, 195, 201, 215]","[49, 75, 103, 119, 127, 129, 198, 208]",SGBT.tsv,S0567,S0622
cos,1,55,"[12, 32, 106, 165, 169, 189, 215, 221]","[55, 83]",SGBT.tsv,S0567,S0622
stuff,1,55,"[12, 130, 163]","[55, 146]",SGBT.tsv,S0567,S0622
i'm,1,23,"[14, 104, 215, 221]","[23, 89, 91, 137]",SGBT.tsv,S0567,S0622
like,1,39,"[14, 34, 72, 80, 96, 124, 130, 134, 145, 165, 179, 197, 199, 201, 211]","[39, 43, 53, 55, 69, 75, 93, 119, 137, 144, 146, 158, 180]",SGBT.tsv,S0567,S0622
you like,2,75,"[14, 34, 124, 134]",[75],SGBT.tsv,S0567,S0622
would,1,166,"[14, 34, 54, 108, 110, 134, 165]",[166],SGBT.tsv,S0567,S0622
yeah,1,16,"[16, 34, 58, 60, 100, 139, 157, 163, 201, 203, 207, 211, 213]","[15, 146, 160, 178, 180]",SGBT.tsv,S0567,S0622
cheese,1,25,"[18, 32, 36]",[25],SGBT.tsv,S0567,S0622
already have,2,20,[20],[17],SGBT.tsv,S0567,S0622
today,1,20,"[20, 36]",[17],SGBT.tsv,S0567,S0622
say,1,23,"[20, 185, 209]","[23, 89]",SGBT.tsv,S0567,S0622
do you,2,105,"[20, 36, 38, 42, 44, 66, 80, 102, 114, 138, 145, 185, 201]","[105, 140, 148, 200]",SGBT.tsv,S0567,S0622
what what,2,198,[20],[198],SGBT.tsv,S0567,S0622
a banana,2,22,[22],[21],SGBT.tsv,S0567,S0622
banana,1,22,[22],[21],SGBT.tsv,S0567,S0622
have one,2,26,[26],[17],SGBT.tsv,S0567,S0622
can only,2,41,[26],"[41, 115]",SGBT.tsv,S0567,S0622
cracker,1,55,[26],[55],SGBT.tsv,S0567,S0622
you have,2,103,"[26, 96, 108]",[103],SGBT.tsv,S0567,S0622
