Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
character,1,1,"[0, 24]",[1],S3KY.tsv,S0261,S0262
the time,2,5,"[0, 18, 22, 46, 114, 160, 200, 244]","[5, 17, 237, 273, 280, 45]",S3KY.tsv,S0261,S0262
work,1,5,"[0, 4, 10, 18, 22, 24, 34, 40, 48, 114, 158, 232, 242, 260, 262, 270]","[5, 17, 25, 45, 83, 201, 251, 261, 280, 308, 97]",S3KY.tsv,S0261,S0262
yeah,1,25,"[0, 4, 8, 10, 12, 16, 22, 34, 36, 48, 50, 58, 80, 84, 94, 98, 100, 116, 126, 134, 138, 186, 202, 208, 214, 228, 244, 250, 262, 264, 268, 276, 277, 297, 315, 323]","[25, 41, 43, 45, 49, 57, 61, 71, 95, 113, 115, 125, 129, 145, 147, 149, 163, 165, 169, 171, 175, 177, 181, 183, 189, 191, 193, 199, 205, 221, 225, 231, 237, 245, 247, 255, 259, 269, 273, 275, 286, 296, 300, 318, 320, 326, 328]",S3KY.tsv,S0261,S0262
well,1,33,"[0, 4, 6, 28, 32, 34, 40, 44, 48, 66, 88, 90, 100, 102, 104, 114, 144, 158, 166, 170, 172, 186, 194, 204, 208, 210, 244, 252, 254, 256, 258, 260, 266, 276, 279, 281, 283, 299, 303, 307, 309, 311, 319]","[33, 45, 47, 51, 69, 93, 111, 185, 201, 227, 233, 241, 280, 282, 302, 308]",S3KY.tsv,S0261,S0262
at the time,3,45,[0],[45],S3KY.tsv,S0261,S0262
that i,2,45,"[0, 4, 6, 22, 46, 110, 262]","[45, 257, 282]",S3KY.tsv,S0261,S0262
well i,2,51,"[0, 4, 28, 44, 90, 186, 256, 309]","[51, 201, 241, 282]",S3KY.tsv,S0261,S0262
talk about,2,53,"[0, 114]","[53, 282, 316]",S3KY.tsv,S0261,S0262
talk,1,53,"[0, 34, 114]","[53, 207, 257, 261, 282, 316]",S3KY.tsv,S0261,S0262
have be,2,65,"[0, 42, 317]",[65],S3KY.tsv,S0261,S0262
i be,2,83,"[0, 4, 18, 22, 38, 88]","[83, 201, 241, 255, 280, 298]",S3KY.tsv,S0261,S0262
work with,2,97,"[0, 4, 22]",[97],S3KY.tsv,S0261,S0262
be work,2,201,"[0, 4, 22, 34, 40, 114]","[201, 261, 280]",S3KY.tsv,S0261,S0262
time,1,237,"[0, 18, 22, 38, 46, 48, 114, 160, 172, 194, 200, 232, 238, 244, 254, 260, 281, 287, 323]","[237, 261, 280, 273]",S3KY.tsv,S0261,S0262
about erm,2,257,[0],[257],S3KY.tsv,S0261,S0262
would,1,280,"[0, 4, 18, 38, 46, 98, 168, 198, 309]",[280],S3KY.tsv,S0261,S0262
not talk about,3,282,[0],[282],S3KY.tsv,S0261,S0262
really,1,17,"[2, 186, 188, 287]","[17, 29, 45, 95, 97, 223, 282]",S3KY.tsv,S0261,S0262
not really,2,282,[2],[282],S3KY.tsv,S0261,S0262
it be,2,5,"[4, 6, 34, 40, 48, 58, 80, 88, 186, 287, 301, 309]","[5, 7, 47, 81, 201, 314]",S3KY.tsv,S0261,S0262
the fact,2,5,"[4, 18]",[5],S3KY.tsv,S0261,S0262
you know,2,5,"[4, 24, 28, 36, 40, 48, 72, 80, 88, 92, 114, 152, 164, 194, 204, 232, 258, 260, 264, 283, 287, 291, 319]","[5, 7, 11, 43, 45, 51, 53, 63, 81, 83, 93, 97, 115, 119, 137, 167, 169, 201, 207, 209, 233, 237, 261, 282, 298, 308]",S3KY.tsv,S0261,S0262
get,1,5,"[4, 24, 34, 36, 38, 40, 48, 80, 88, 114, 144, 232, 240, 244, 260, 262, 276, 281, 295, 297, 313, 319, 325]","[5, 27, 43, 45, 51, 53, 55, 83, 95, 97, 105, 111, 139, 141, 157, 185, 201, 209, 213, 223, 225, 227, 229, 237, 243, 251, 257, 261, 272, 280, 282, 127]",S3KY.tsv,S0261,S0262
there's,1,5,"[4, 106, 114, 152, 230, 289, 303, 309]","[5, 69, 280, 282, 308]",S3KY.tsv,S0261,S0262
meet,1,5,"[4, 114, 327]",[5],S3KY.tsv,S0261,S0262
