Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
do some,2,133,[0],[133],SYDJ.tsv,S0012,S0013
everything,1,3,[2],[3],SYDJ.tsv,S0012,S0013
anything,1,427,"[2, 212]",[427],SYDJ.tsv,S0012,S0013
have a look,3,5,[4],"[5, 152]",SYDJ.tsv,S0012,S0013
look,1,11,"[4, 234, 258, 318, 459]","[11, 174, 152]",SYDJ.tsv,S0012,S0013
well,1,39,"[4, 6, 40, 53, 87, 120, 151, 208, 210, 244, 256, 260, 268, 308, 338, 346, 420, 438, 444, 461]","[39, 62, 97, 129, 133, 141, 172, 188, 333, 343, 433, 460]",SYDJ.tsv,S0012,S0013
have a,2,482,"[4, 202, 340]",[482],SYDJ.tsv,S0012,S0013
think,1,209,"[6, 171, 202, 226, 234, 308, 334, 346, 348, 438]","[209, 319, 435, 464]",SYDJ.tsv,S0012,S0013
i think,2,464,"[6, 171, 226, 334]",[464],SYDJ.tsv,S0012,S0013
yeah,1,8,"[8, 12, 20, 26, 42, 49, 63, 75, 83, 92, 98, 100, 102, 116, 122, 130, 134, 144, 157, 159, 163, 169, 191, 193, 208, 220, 234, 240, 246, 264, 282, 284, 286, 294, 304, 306, 330, 362, 389, 397, 418, 422, 426, 432, 434, 436, 473, 483]","[5, 15, 24, 35, 54, 60, 68, 89, 91, 101, 103, 115, 119, 127, 133, 141, 150, 156, 164, 170, 172, 176, 182, 190, 201, 203, 205, 215, 219, 229, 231, 237, 239, 241, 249, 263, 265, 267, 271, 275, 279, 283, 291, 299, 303, 305, 311, 315, 323, 335, 339, 341, 345, 349, 351, 357, 359, 361, 368, 383, 392, 394, 400, 407, 415, 423, 425, 433, 439, 441, 443, 445, 451, 453, 456, 466, 478, 480, 484]",SYDJ.tsv,S0012,S0013
ain't it,2,10,"[10, 44, 334, 354]","[5, 15]",SYDJ.tsv,S0012,S0013
it be,2,62,"[10, 224, 334]","[62, 168, 194, 196, 263, 337]",SYDJ.tsv,S0012,S0013
rake,1,14,[14],[13],SYDJ.tsv,S0012,S0013
like,1,15,"[14, 32, 104, 175, 236, 322, 354, 382, 393]","[15, 56, 160, 263, 281, 283, 337, 343, 227, 229]",SYDJ.tsv,S0012,S0013
i like,2,227,"[14, 104, 175]","[227, 229]",SYDJ.tsv,S0012,S0013
that's,1,16,"[16, 53, 59, 63, 96, 122, 169, 171, 179, 210, 214, 248, 268, 286, 393, 438, 465]","[5, 19, 24, 158, 160, 213, 221, 396, 462]",SYDJ.tsv,S0012,S0013
that's just,2,462,"[16, 438]",[462],SYDJ.tsv,S0012,S0013
out there,2,24,"[18, 454]",[24],SYDJ.tsv,S0012,S0013
there's,1,129,"[20, 67, 212, 264, 412]","[129, 413, 474]",SYDJ.tsv,S0012,S0013
there's a,2,413,"[20, 67, 412]","[413, 474]",SYDJ.tsv,S0012,S0013
things,1,99,"[22, 204, 236, 322, 424]","[99, 263, 283, 307]",SYDJ.tsv,S0012,S0013
lovely,1,25,"[25, 79]","[9, 123, 194]",SYDJ.tsv,S0012,S0013
the light,2,25,[25],[23],SYDJ.tsv,S0012,S0013
be lovely,2,194,"[25, 79]",[194],SYDJ.tsv,S0012,S0013
ain't,1,28,"[28, 77, 124, 165]","[5, 15]",SYDJ.tsv,S0012,S0013
