Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
language school,2,19,[0],[19],SQS3.tsv,S0281,S0015
work,1,25,"[0, 129, 201, 309]","[25, 29, 80, 162, 196, 198, 255, 259]",SQS3.tsv,S0281,S0015
language,1,25,[0],"[25, 29]",SQS3.tsv,S0281,S0015
go,1,37,"[0, 93, 201, 223, 276]","[37, 39, 54, 94, 110, 114, 196, 213, 217, 224, 233, 241, 47, 52, 172, 228, 229]",SQS3.tsv,S0281,S0015
go to,2,39,"[0, 93, 276]","[39, 47, 52, 172, 228, 229]",SQS3.tsv,S0281,S0015
another,1,39,"[0, 234]",[39],SQS3.tsv,S0281,S0015
no er,2,52,[0],[52],SQS3.tsv,S0281,S0015
find,1,13,"[2, 12, 14, 95]","[13, 17, 58, 193, 233, 245, 274, 227]",SQS3.tsv,S0281,S0015
there's,1,58,[2],"[58, 118, 124, 172, 274]",SQS3.tsv,S0281,S0015
to find,2,227,"[2, 12, 95]",[227],SQS3.tsv,S0281,S0015
i i,2,37,"[4, 145, 205, 207]","[37, 142]",SQS3.tsv,S0281,S0015
something,1,41,"[4, 101, 115]","[41, 47, 74, 297]",SQS3.tsv,S0281,S0015
like,1,47,"[4, 223]","[47, 138, 230, 245, 274, 278, 310]",SQS3.tsv,S0281,S0015
be i,2,56,[4],[56],SQS3.tsv,S0281,S0015
it's erm,2,134,"[8, 209]","[134, 208, 229]",SQS3.tsv,S0281,S0015
thank,1,299,"[8, 312]","[299, 311]",SQS3.tsv,S0281,S0015
a little lane off,4,11,[10],[11],SQS3.tsv,S0281,S0015
it's a,2,270,[10],[270],SQS3.tsv,S0281,S0015
yeah,1,12,"[12, 14, 18, 20, 30, 32, 34, 46, 57, 61, 69, 71, 75, 97, 99, 113, 121, 125, 147, 149, 151, 161, 173, 176, 195, 201, 203, 219, 231, 260, 263, 269, 300, 307]","[5, 27, 29, 43, 56, 64, 68, 80, 94, 96, 98, 138, 162, 179, 189, 196, 206, 208, 213, 237, 256, 274, 275, 126]",SQS3.tsv,S0281,S0015
two,1,27,"[12, 26, 125]","[27, 198]",SQS3.tsv,S0281,S0015
very very,2,54,[12],[54],SQS3.tsv,S0281,S0015
yeah yeah,2,126,"[12, 149]",[126],SQS3.tsv,S0281,S0015
that er,2,299,[12],[299],SQS3.tsv,S0281,S0015
find it,2,14,[14],[13],SQS3.tsv,S0281,S0015
know,1,15,"[14, 95, 169, 309]","[15, 29, 39, 54, 58, 62, 64, 90, 102, 170, 187, 198, 202, 243, 255, 274, 278, 295, 299, 310, 45, 56, 74, 76, 100, 224]",SQS3.tsv,S0281,S0015
say,1,17,"[14, 125, 145, 147, 153, 155, 161, 165, 167, 238, 304]","[17, 37, 39, 106, 142, 144, 150, 152, 198, 200, 241, 258, 259, 305, 108, 250]",SQS3.tsv,S0281,S0015
you know,2,29,[14],"[29, 45, 54, 56, 62, 74, 76, 100, 224]",SQS3.tsv,S0281,S0015
they say,2,39,"[14, 304]","[39, 106, 108, 250]",SQS3.tsv,S0281,S0015
sort of,2,54,[14],"[54, 142]",SQS3.tsv,S0281,S0015
yeah i,2,56,"[14, 99, 151, 300]",[56],SQS3.tsv,S0281,S0015
at the,2,56,[14],"[56, 268, 299]",SQS3.tsv,S0281,S0015
at the moment,3,64,[14],[64],SQS3.tsv,S0281,S0015
cos,1,64,"[14, 234]","[64, 106, 144, 229, 233, 241, 255, 270, 315]",SQS3.tsv,S0281,S0015
stuff,1,70,[14],[70],SQS3.tsv,S0281,S0015
sort,1,94,[14],[94],SQS3.tsv,S0281,S0015
need,1,122,[14],"[122, 172, 243, 295]",SQS3.tsv,S0281,S0015
in the,2,242,[14],"[242, 251, 299]",SQS3.tsv,S0281,S0015
they don't,2,256,[14],[256],SQS3.tsv,S0281,S0015
get,1,37,"[16, 77, 99, 109, 137, 145, 159, 223, 234, 249, 304]","[37, 54, 58, 62, 72, 74, 76, 132, 142, 150, 158, 160, 170, 174, 200, 229, 233, 251, 264, 274, 299, 314, 280, 303, 305]",SQS3.tsv,S0281,S0015
i've,1,47,"[16, 109, 137, 304]","[47, 56, 88]",SQS3.tsv,S0281,S0015
i've get,2,274,"[16, 109, 137, 304]","[274, 280, 303, 305]",SQS3.tsv,S0281,S0015
do he,2,64,[20],"[64, 74, 112, 130, 204]",SQS3.tsv,S0281,S0015
