Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
go,1,1,"[0, 15, 26, 36, 46, 48, 54, 111, 119, 126, 160]","[1, 12, 35, 23]",SY7T.tsv,S0421,S0423
go to,2,23,[0],[23],SY7T.tsv,S0421,S0423
no it's,2,21,[2],"[21, 107]",SY7T.tsv,S0421,S0423
i'm,1,155,"[4, 36, 48, 56, 137, 151]",[155],SY7T.tsv,S0421,S0423
well,1,6,"[6, 20, 34, 42, 54, 56, 76, 87, 121, 124, 169]","[1, 21, 25, 59, 77, 82, 84, 100, 105, 107, 112, 131, 146]",SY7T.tsv,S0421,S0423
change,1,92,[7],"[92, 100]",SY7T.tsv,S0421,S0423
thing,1,102,"[7, 106]",[102],SY7T.tsv,S0421,S0423
bite,1,15,"[15, 169, 176]",[8],SY7T.tsv,S0421,S0423
go a bite mad,4,15,[15],[12],SY7T.tsv,S0421,S0423
go out,2,15,[15],"[12, 35]",SY7T.tsv,S0421,S0423
a bite,2,39,"[15, 169, 176]","[39, 77, 161]",SY7T.tsv,S0421,S0423
know,1,107,"[17, 20, 28, 74, 147, 163]","[107, 125, 144]",SY7T.tsv,S0421,S0423
isn't it,2,21,[20],"[21, 25, 90]",SY7T.tsv,S0421,S0423
late,1,21,[20],"[21, 25, 27]",SY7T.tsv,S0421,S0423
be late,2,27,[20],[27],SY7T.tsv,S0421,S0423
it be,2,112,"[20, 132]","[112, 113]",SY7T.tsv,S0421,S0423
i don't know,3,125,"[20, 74, 163]",[125],SY7T.tsv,S0421,S0423
go to bed,3,26,"[26, 36, 54]",[23],SY7T.tsv,S0421,S0423
bed,1,55,"[26, 36, 54]",[55],SY7T.tsv,S0421,S0423
like,1,77,"[26, 28, 36, 40, 42, 44, 46, 48, 52, 54, 64, 68, 74, 85, 89, 111, 117, 119, 130, 132, 137, 143, 149, 151, 156, 160, 167, 171, 172, 176, 178]","[77, 96, 107, 116, 138, 154, 162]",SY7T.tsv,S0421,S0423
i be,2,92,"[28, 54, 62]",[92],SY7T.tsv,S0421,S0423
yeah,1,32,"[32, 34, 44, 48, 52, 54, 56, 58, 60, 66, 85, 91, 93, 101, 103, 108, 121, 135, 147, 149, 153, 165, 174]","[1, 47, 49, 59, 69, 77, 79, 88, 92, 105, 113, 114, 133, 138, 150, 173, 179]",SY7T.tsv,S0421,S0423
no well,2,34,[34],[25],SY7T.tsv,S0421,S0423
every,1,36,[36],[8],SY7T.tsv,S0421,S0423
think,1,36,"[36, 54, 83]","[21, 138]",SY7T.tsv,S0421,S0423
cos,1,36,"[36, 42, 44, 54, 111, 132]","[31, 100, 138, 175]",SY7T.tsv,S0421,S0423
night,1,39,[36],"[39, 41]",SY7T.tsv,S0421,S0423
can't,1,59,"[36, 48, 132, 137]",[59],SY7T.tsv,S0421,S0423
since,1,92,[36],[92],SY7T.tsv,S0421,S0423
i think,2,138,[36],[138],SY7T.tsv,S0421,S0423
i i,2,154,[36],[154],SY7T.tsv,S0421,S0423
time,1,38,"[38, 42, 74, 111]","[16, 23, 25, 79]",SY7T.tsv,S0421,S0423
eat at,2,38,[38],[37],SY7T.tsv,S0421,S0423
at a,2,77,[38],[77],SY7T.tsv,S0421,S0423
a sandwich,2,43,"[42, 48]",[43],SY7T.tsv,S0421,S0423
dinner,1,43,"[42, 46, 48]",[43],SY7T.tsv,S0421,S0423
have a,2,65,"[42, 62]",[65],SY7T.tsv,S0421,S0423
like a,2,77,"[42, 48, 137, 167]",[77],SY7T.tsv,S0421,S0423
a big,2,107,[42],[107],SY7T.tsv,S0421,S0423
big,1,110,[42],[110],SY7T.tsv,S0421,S0423
you have,2,44,"[44, 48, 50]","[43, 65, 134]",SY7T.tsv,S0421,S0423
yeah but,2,69,"[44, 60, 103]",[69],SY7T.tsv,S0421,S0423
home,1,46,"[46, 48, 115]",[3],SY7T.tsv,S0421,S0423
that's,1,46,"[46, 48, 91, 169]","[25, 79, 105, 110, 175]",SY7T.tsv,S0421,S0423
that's the,2,79,"[46, 48]",[79],SY7T.tsv,S0421,S0423
you have a,3,65,[48],[65],SY7T.tsv,S0421,S0423
would,1,109,"[48, 91, 111, 132]",[109],SY7T.tsv,S0421,S0423
stuff,1,131,[48],[131],SY7T.tsv,S0421,S0423
day,1,50,"[50, 68]","[8, 10, 33, 75, 161]",SY7T.tsv,S0421,S0423
of the,2,110,[50],[110],SY7T.tsv,S0421,S0423
get,1,52,"[52, 132, 156, 176]","[8, 23, 25, 110, 144]",SY7T.tsv,S0421,S0423
hungry,1,52,[52],[39],SY7T.tsv,S0421,S0423
yeah i,2,59,[52],"[59, 92, 138, 173]",SY7T.tsv,S0421,S0423
i don't,2,125,"[52, 83]",[125],SY7T.tsv,S0421,S0423
in bed,2,55,"[54, 56]",[55],SY7T.tsv,S0421,S0423
lie,1,73,[54],[73],SY7T.tsv,S0421,S0423
as well,2,84,"[54, 87, 169]","[84, 131]",SY7T.tsv,S0421,S0423
no but,2,90,"[54, 76]",[90],SY7T.tsv,S0421,S0423
i think i,3,138,[54],[138],SY7T.tsv,S0421,S0423
yeah well,2,56,[56],[1],SY7T.tsv,S0421,S0423
i mean,2,107,[56],"[107, 112, 131]",SY7T.tsv,S0421,S0423
in the,2,60,"[60, 81, 83, 87, 89, 91, 151]","[10, 23, 148, 107, 59, 94]",SY7T.tsv,S0421,S0423
never,1,60,"[60, 62, 74, 81, 137]","[12, 120]",SY7T.tsv,S0421,S0423
sit in the lounge,4,60,"[60, 83, 87]","[59, 94]",SY7T.tsv,S0421,S0423
sit,1,77,"[60, 68, 76, 83, 87, 89, 111, 128, 130]","[77, 90, 102, 131, 155, 84, 94, 107]",SY7T.tsv,S0421,S0423
lounge,1,79,"[60, 62, 64, 81, 83, 87, 89, 91]","[79, 94]",SY7T.tsv,S0421,S0423
sit in,2,84,"[60, 68, 83, 87]","[84, 94, 107]",SY7T.tsv,S0421,S0423
sit in the,3,107,"[60, 83, 87]",[107],SY7T.tsv,S0421,S0423
room,1,65,[62],"[65, 107]",SY7T.tsv,S0421,S0423
it i,2,90,[62],[90],SY7T.tsv,S0421,S0423
use,1,94,"[62, 64, 74, 91]","[94, 138]",SY7T.tsv,S0421,S0423
one,1,64,"[64, 172]",[55],SY7T.tsv,S0421,S0423
the lounge,2,64,"[64, 91]","[59, 94]",SY7T.tsv,S0421,S0423
really,1,64,"[64, 78, 83, 87, 115, 128, 132]","[59, 105]",SY7T.tsv,S0421,S0423
all day,2,68,[68],"[10, 33, 75]",SY7T.tsv,S0421,S0423
chair,1,68,[68],[65],SY7T.tsv,S0421,S0423
desk,1,75,"[68, 76]","[75, 77]",SY7T.tsv,S0421,S0423
but i,2,131,[68],[131],SY7T.tsv,S0421,S0423
the couch,2,74,[74],"[71, 73]",SY7T.tsv,S0421,S0423
watch,1,96,"[74, 81, 87, 99, 103, 106, 111, 128, 132]","[96, 100, 109, 131]",SY7T.tsv,S0421,S0423
well no,2,76,[76],"[21, 107]",SY7T.tsv,S0421,S0423
things,1,76,[76],"[21, 98, 110, 138, 173]",SY7T.tsv,S0421,S0423
what be,2,76,[76],[75],SY7T.tsv,S0421,S0423
do at,2,76,[76],[75],SY7T.tsv,S0421,S0423
work,1,76,[76],[75],SY7T.tsv,S0421,S0423
place,1,79,[76],[79],SY7T.tsv,S0421,S0423
place to sit,3,90,[76],[90],SY7T.tsv,S0421,S0423
it's a,2,90,"[76, 169]",[90],SY7T.tsv,S0421,S0423
good,1,107,"[76, 126, 145, 169, 178]","[107, 146]",SY7T.tsv,S0421,S0423
be i,2,112,[76],[112],SY7T.tsv,S0421,S0423
sit and,2,155,"[76, 128]",[155],SY7T.tsv,S0421,S0423
do you,2,81,"[81, 151]","[23, 39, 41, 53, 57, 65, 69, 164, 166]",SY7T.tsv,S0421,S0423
in the lounge,3,81,"[81, 89, 91]","[59, 94]",SY7T.tsv,S0421,S0423
you do,2,81,[81],"[61, 75]",SY7T.tsv,S0421,S0423
tv,1,82,"[81, 87, 99]",[82],SY7T.tsv,S0421,S0423
watch tv,2,100,"[81, 87, 99]",[100],SY7T.tsv,S0421,S0423
really sit in the lounge,5,83,"[83, 87]",[59],SY7T.tsv,S0421,S0423
on the,2,85,[85],"[71, 73, 142]",SY7T.tsv,S0421,S0423
although,1,85,"[85, 151]","[79, 134]",SY7T.tsv,S0421,S0423
sometimes,1,107,"[85, 137, 176]","[107, 109, 131]",SY7T.tsv,S0421,S0423
just sit,2,89,"[89, 111, 128]","[84, 94]",SY7T.tsv,S0421,S0423
you would,2,109,[89],[109],SY7T.tsv,S0421,S0423
like what,2,116,[89],[116],SY7T.tsv,S0421,S0423
that's what,2,105,[91],[105],SY7T.tsv,S0421,S0423
down and,2,131,[91],[131],SY7T.tsv,S0421,S0423
different,1,103,[103],"[25, 105]",SY7T.tsv,S0421,S0423
something,1,103,"[103, 111, 115, 128, 132, 167, 172, 178]","[73, 134, 152]",SY7T.tsv,S0421,S0423
probably,1,104,[104],[31],SY7T.tsv,S0421,S0423
anyway,1,104,[104],"[59, 100, 107]",SY7T.tsv,S0421,S0423
be it,2,106,[106],[67],SY7T.tsv,S0421,S0423
have to,2,106,[106],[82],SY7T.tsv,S0421,S0423
the same,2,107,[106],[107],SY7T.tsv,S0421,S0423
to watch,2,109,"[106, 132]",[109],SY7T.tsv,S0421,S0423
be a,2,161,[106],[161],SY7T.tsv,S0421,S0423
if you,2,111,"[111, 172]","[21, 144]",SY7T.tsv,S0421,S0423
you if,2,111,[111],"[35, 134]",SY7T.tsv,S0421,S0423
you not,2,111,[111],"[39, 41, 53, 69]",SY7T.tsv,S0421,S0423
you don't,2,111,"[111, 128]",[82],SY7T.tsv,S0421,S0423
something you,2,134,[111],[134],SY7T.tsv,S0421,S0423
that you,2,146,"[111, 128]",[146],SY7T.tsv,S0421,S0423
could,1,138,"[115, 117, 121, 124, 126]","[138, 155]",SY7T.tsv,S0421,S0423
read,1,117,"[117, 121, 124, 126, 137]","[57, 123]",SY7T.tsv,S0421,S0423
book,1,138,"[117, 124, 126]","[138, 144]",SY7T.tsv,S0421,S0423
a book,2,144,"[117, 124]",[144],SY7T.tsv,S0421,S0423
to go,2,119,[119],[1],SY7T.tsv,S0421,S0423
dictionary,1,123,[119],[123],SY7T.tsv,S0421,S0423
i like,2,154,"[119, 151]",[154],SY7T.tsv,S0421,S0423
well yeah,2,121,[121],[77],SY7T.tsv,S0421,S0423
read the dictionary,3,123,[121],[123],SY7T.tsv,S0421,S0423
instead,1,124,[124],[10],SY7T.tsv,S0421,S0423
well you,2,124,[124],"[59, 82]",SY7T.tsv,S0421,S0423
and you,2,126,[126],"[107, 162]",SY7T.tsv,S0421,S0423
rather,1,128,[128],[3],SY7T.tsv,S0421,S0423
and watch,2,128,[128],"[96, 131]",SY7T.tsv,S0421,S0423
kind of,2,130,[130],"[71, 134]",SY7T.tsv,S0421,S0423
and you're,2,130,[130],[107],SY7T.tsv,S0421,S0423
people,1,132,"[132, 149]","[79, 100, 131, 146, 173]",SY7T.tsv,S0421,S0423
watch it,2,132,[132],[100],SY7T.tsv,S0421,S0423
talk,1,132,"[132, 137]",[131],SY7T.tsv,S0421,S0423
want to,2,173,[132],[173],SY7T.tsv,S0421,S0423
but sometimes,2,137,[137],[109],SY7T.tsv,S0421,S0423
i could,2,138,[137],"[138, 155]",SY7T.tsv,S0421,S0423
silence,1,146,"[137, 143, 145]",[146],SY7T.tsv,S0421,S0423
find,1,173,[139],[173],SY7T.tsv,S0421,S0423
quite,1,155,[141],[155],SY7T.tsv,S0421,S0423
most people,2,149,[149],"[79, 146]",SY7T.tsv,S0421,S0423
noise,1,149,"[149, 156, 169]",[148],SY7T.tsv,S0421,S0423
although i,2,151,[151],[79],SY7T.tsv,S0421,S0423
you i,2,151,[151],[107],SY7T.tsv,S0421,S0423
the background,2,151,[151],[144],SY7T.tsv,S0421,S0423
in the background,3,151,[151],[148],SY7T.tsv,S0421,S0423
nature,1,154,[151],[154],SY7T.tsv,S0421,S0423
sound,1,173,"[151, 156]",[173],SY7T.tsv,S0421,S0423
like you,2,156,"[156, 176]",[77],SY7T.tsv,S0421,S0423
you can,2,156,"[156, 158]","[131, 146]",SY7T.tsv,S0421,S0423
ten hours,2,157,"[156, 158]",[157],SY7T.tsv,S0421,S0423
rain,1,164,"[156, 178]",[164],SY7T.tsv,S0421,S0423
or something,2,167,"[167, 178]","[73, 152]",SY7T.tsv,S0421,S0423
it's good,2,167,"[167, 171]","[107, 146]",SY7T.tsv,S0421,S0423
a bite of,3,169,[169],[77],SY7T.tsv,S0421,S0423
well it's,2,169,[169],[146],SY7T.tsv,S0421,S0423
you get,2,176,[176],"[23, 144]",SY7T.tsv,S0421,S0423
even,1,176,[176],[100],SY7T.tsv,S0421,S0423
water,1,178,[178],[173],SY7T.tsv,S0421,S0423
