Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
like,1,5,"[0, 6, 12, 18, 20, 30, 60, 80, 90, 112, 130, 142, 143, 145, 147, 149, 153, 155, 183, 195, 205, 207, 209]","[5, 7, 13, 15, 25, 39, 65, 194, 196, 206, 212]",SNRP.tsv,S0037,S0115
think,1,11,"[0, 6, 26, 42, 52, 76, 112, 153, 155, 167, 179]","[11, 63, 67, 113, 202, 55]",SNRP.tsv,S0037,S0115
think it's,2,55,[0],[55],SNRP.tsv,S0037,S0115
with the,2,105,[0],"[105, 144]",SNRP.tsv,S0037,S0115
d'you,1,166,"[0, 26, 76, 112, 179]","[166, 178, 182]",SNRP.tsv,S0037,S0115
you know,2,5,"[2, 155, 189]","[5, 7, 152, 158, 206]",SNRP.tsv,S0037,S0115
cos the,2,33,[2],[33],SNRP.tsv,S0037,S0115
know,1,51,"[2, 8, 34, 36, 70, 86, 94, 122, 151, 155, 181, 189]","[51, 53, 55, 57, 83, 97, 123, 182, 196, 152, 158, 206]",SNRP.tsv,S0037,S0115
cos,1,59,"[2, 18, 60, 80, 96, 209]","[59, 97, 99]",SNRP.tsv,S0037,S0115
funny,1,75,[2],[75],SNRP.tsv,S0037,S0115
in the,2,31,"[4, 18, 106, 110]","[31, 59, 101, 212]",SNRP.tsv,S0037,S0115
yeah,1,6,"[6, 26, 32, 34, 40, 58, 68, 72, 78, 84, 90, 98, 100, 102, 104, 120, 138, 151, 179, 183, 185, 195, 199, 201, 207]","[5, 17, 19, 23, 39, 57, 75, 91, 95, 97, 101, 107, 111, 113, 117, 119, 129, 137, 139, 152, 156, 160, 170, 174, 178, 184, 196, 210, 13]",SNRP.tsv,S0037,S0115
like a,2,7,"[6, 112, 183, 205]","[7, 15, 194, 212]",SNRP.tsv,S0037,S0115
i think,2,11,"[6, 42, 52, 112, 153, 155, 179]","[11, 55, 63, 67, 113]",SNRP.tsv,S0037,S0115
yeah that's,2,13,"[6, 100]",[13],SNRP.tsv,S0037,S0115
that's,1,15,"[6, 100, 112, 140, 185]","[15, 129, 144, 150]",SNRP.tsv,S0037,S0115
though,1,33,"[6, 50, 114, 118]","[33, 164]",SNRP.tsv,S0037,S0115
right,1,21,"[8, 44, 100, 185]","[21, 33]",SNRP.tsv,S0037,S0115
i don't,2,31,"[8, 30, 167]","[31, 164, 51, 53, 55, 83, 97, 196]",SNRP.tsv,S0037,S0115
i don't know,3,51,[8],"[51, 53, 55, 83, 97, 196]",SNRP.tsv,S0037,S0115
don't know,2,57,[8],[57],SNRP.tsv,S0037,S0115
i hadn't,2,33,[10],[33],SNRP.tsv,S0037,S0115
go,1,12,"[12, 18, 90, 96, 100, 128, 175]","[5, 93, 97, 101, 109, 111, 113, 158, 202, 81, 176, 11, 17]",SNRP.tsv,S0037,S0115
little,1,12,[12],[5],SNRP.tsv,S0037,S0115
