Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
we have,2,12,"[0, 478, 1112]","[12, 714, 732]",SP9F.tsv,S0262,S0335
have it,2,248,"[0, 331]",[248],SP9F.tsv,S0262,S0335
there we,2,351,[0],"[351, 646]",SP9F.tsv,S0262,S0335
well,1,3,"[2, 123, 456, 848, 874, 964, 1011, 1071, 1106, 1128, 1139, 1143, 1369, 1386, 1492, 1510, 1604, 1624, 1630, 1701, 1733, 1771, 1773, 1786, 1848, 1890, 1894]","[3, 12, 93, 118, 164, 209, 279, 316, 320, 324, 332, 340, 382, 396, 423, 439, 496, 502, 544, 592, 607, 614, 622, 638, 648, 652, 654, 683, 699, 737, 799, 823, 847, 897, 946, 951, 957, 961, 969, 977, 981, 988, 1144, 1164, 1391, 1469, 1507, 1662, 1678, 1680, 1688, 1710, 1819, 1885, 1889, 185, 281, 768, 1587]",SP9F.tsv,S0262,S0335
alright,1,50,"[2, 470, 970, 1159, 1388]","[50, 173]",SP9F.tsv,S0262,S0335
that's,1,103,"[2, 176, 200, 268, 301, 315, 362, 420, 472, 476, 533, 612, 802, 804, 842, 848, 866, 876, 882, 890, 992, 1015, 1065, 1114, 1128, 1139, 1188, 1338, 1348, 1382, 1386, 1410, 1433, 1512, 1540, 1556, 1701, 1733, 1838, 1890]","[103, 147, 159, 166, 183, 237, 324, 361, 520, 592, 632, 683, 726, 873, 897, 920, 932, 934, 963, 1054, 1062, 1115, 1146, 1189, 1272, 1413, 1421, 1440, 1456, 1599, 1670, 1829, 1873, 185, 768]",SP9F.tsv,S0262,S0335
well that's,2,185,"[2, 848, 1701, 1733, 1890]","[185, 768]",SP9F.tsv,S0262,S0335
oh well,2,281,[2],"[281, 1587]",SP9F.tsv,S0262,S0335
right,1,239,"[4, 19, 56, 60, 119, 121, 152, 165, 228, 234, 317, 397, 399, 405, 430, 432, 434, 484, 490, 499, 521, 532, 591, 596, 600, 612, 649, 651, 680, 711, 713, 727, 744, 749, 798, 866, 1128, 1171, 1223, 1227, 1263, 1326, 1334, 1340, 1542, 1628, 1681, 1723, 1763, 1765, 1904]","[239, 550, 597, 737, 979, 1005, 1150, 1286, 1539, 1573, 1575, 1635, 1791]",SP9F.tsv,S0262,S0335
go and,2,7,"[7, 1580]","[3, 622, 706]",SP9F.tsv,S0262,S0335
go,1,18,"[7, 133, 142, 192, 224, 249, 290, 362, 436, 583, 696, 738, 798, 858, 874, 950, 1019, 1029, 1037, 1077, 1096, 1128, 1153, 1354, 1384, 1504, 1510, 1514, 1580, 1771, 1854, 1910]","[18, 61, 66, 97, 157, 248, 382, 394, 398, 400, 455, 489, 556, 562, 572, 586, 622, 632, 768, 891, 915, 944, 955, 967, 969, 1144, 1160, 1236, 1294, 1317, 1329, 1331, 1589, 1641, 1720, 1774, 1823, 706, 788]",SP9F.tsv,S0262,S0335
at least,2,55,"[7, 994, 1002, 1019]","[55, 207, 654, 683, 793, 873, 979, 988, 1309, 1446]",SP9F.tsv,S0262,S0335
and er,2,87,[7],"[87, 149, 151, 171, 372, 384, 396, 1873]",SP9F.tsv,S0262,S0335
