Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
be look,2,55,"[0, 66, 425]",[55],SGMM.tsv,S0483,S0482
look,1,57,"[0, 66, 78, 241, 267, 297, 311, 425, 440, 454]","[57, 71, 274, 441]",SGMM.tsv,S0483,S0482
after the,2,423,[0],[423],SGMM.tsv,S0483,S0482
yeah,1,2,"[2, 4, 6, 8, 10, 12, 16, 22, 28, 36, 38, 40, 42, 56, 58, 60, 64, 72, 74, 82, 84, 90, 92, 100, 102, 104, 108, 120, 128, 136, 140, 151, 157, 159, 163, 165, 167, 169, 171, 175, 177, 183, 185, 197, 215, 221, 223, 225, 237, 279, 285, 287, 293, 295, 301, 303, 315, 319, 321, 329, 339, 347, 355, 357, 359, 361, 388, 412, 416, 438, 444, 462]","[1, 9, 27, 31, 33, 35, 67, 71, 79, 95, 115, 117, 119, 123, 125, 133, 137, 146, 160, 202, 210, 224, 242, 246, 262, 264, 266, 270, 272, 282, 286, 288, 310, 312, 342, 348, 364, 384, 395, 401, 403, 409, 413, 417, 421, 423, 424, 445]",SGMM.tsv,S0483,S0482
enjoy,1,13,[4],"[13, 234]",SGMM.tsv,S0483,S0482
join in,2,15,[4],"[15, 252]",SGMM.tsv,S0483,S0482
much,1,358,"[4, 40, 169, 211]","[358, 413]",SGMM.tsv,S0483,S0482
for the,2,39,[6],[39],SGMM.tsv,S0483,S0482
yeah yeah,2,79,"[6, 10, 36, 60, 82, 104, 128, 157, 165, 167, 169, 285, 301, 315, 359]","[79, 119, 146]",SGMM.tsv,S0483,S0482
ones,1,109,"[6, 18]",[109],SGMM.tsv,S0483,S0482
like,1,8,"[8, 74, 78, 90, 195, 201, 243, 247, 287, 305, 311, 339, 347, 367, 402, 412]","[7, 11, 15, 19, 31, 57, 69, 71, 73, 75, 79, 81, 89, 150, 162, 164, 182, 196, 198, 216, 220, 228, 232, 234, 248, 262, 264, 292, 294, 300, 308, 318, 352, 358, 360, 424, 447, 449, 459, 13, 354, 266, 326]",SGMM.tsv,S0483,S0482
they like,2,13,[8],"[13, 354]",SGMM.tsv,S0483,S0482
like that yeah,3,266,[8],[266],SGMM.tsv,S0483,S0482
like that,2,326,"[8, 74, 305, 311, 339, 347, 412]",[326],SGMM.tsv,S0483,S0482
yeah yeah yeah,3,146,"[10, 36, 60, 82, 104, 128, 165, 167, 315, 359]",[146],SGMM.tsv,S0483,S0482
that's,1,57,"[16, 32, 34, 38, 40, 58, 72, 76, 84, 86, 88, 90, 94, 110, 126, 128, 138, 140, 181, 209, 215, 241, 265, 299, 335]","[57, 85, 87, 89, 109, 202, 248, 344, 366, 397, 411, 415, 419, 421, 463]",SGMM.tsv,S0483,S0482
get,1,18,"[18, 58, 60, 90, 108, 126, 132, 173, 179, 195, 207, 241, 311, 359, 381, 394, 402, 440, 458]","[7, 91, 107, 115, 218]",SGMM.tsv,S0483,S0482
you know,2,18,"[18, 22, 40, 58, 62, 66, 70, 124, 171, 205, 207, 217, 241, 257, 269, 291, 307, 309, 313, 331, 367, 452]","[13, 27, 29, 35, 43, 45, 57, 91, 137, 164, 234, 238, 262, 344, 354, 424, 427, 447, 451, 292]",SGMM.tsv,S0483,S0482
find,1,18,"[18, 24, 211, 307]","[13, 57, 234, 304]",SGMM.tsv,S0483,S0482
let,1,18,"[18, 191]",[13],SGMM.tsv,S0483,S0482
the older,2,19,[18],[19],SGMM.tsv,S0483,S0482
know,1,27,"[18, 22, 28, 40, 44, 58, 62, 66, 70, 90, 98, 124, 161, 165, 171, 201, 205, 207, 217, 241, 257, 269, 275, 277, 283, 291, 301, 307, 309, 313, 331, 367, 406, 408, 412, 448, 450, 452]","[27, 63, 67, 75, 139, 162, 170, 188, 264, 354, 397, 405, 411, 426, 35, 43, 45, 57, 91, 137, 164, 234, 238, 262, 292, 344, 424, 427, 447, 451, 29]",SGMM.tsv,S0483,S0482
