Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
like,1,5,"[0, 14, 17, 18, 20, 51, 53, 63, 81, 106, 138, 192, 217, 230, 242, 254, 256, 259, 260, 267, 273, 294, 296, 300, 327, 338, 344, 362, 366, 367, 376, 389, 391, 393, 398, 399, 409, 410, 412, 434, 453, 459, 467, 469, 473, 479, 483, 496, 499, 503, 504, 510, 511, 512, 516, 518, 520, 521, 547, 551, 603, 614, 618, 632, 642, 644, 645, 649, 669, 672, 684]","[5, 33, 40, 72, 74, 100, 105, 111, 115, 116, 118, 121, 123, 125, 133, 135, 137, 147, 157, 165, 167, 173, 179, 181, 199, 201, 203, 220, 222, 224, 226, 233, 239, 241, 250, 255, 258, 287, 330, 335, 379, 383, 413, 423, 425, 427, 437, 439, 440, 442, 444, 446, 448, 450, 475, 480, 482, 486, 532, 534, 554, 562, 564, 570, 572, 576, 578, 582, 592, 598, 611, 613, 625, 627, 629, 631, 635, 639, 641, 656, 666, 668, 705, 733, 749, 756, 31, 35, 127, 169, 187, 332, 524, 558, 602, 676]",S5DJ.tsv,S0275,S0276
one's,1,7,"[0, 327, 485]",[7],S5DJ.tsv,S0275,S0276
go,1,15,"[0, 49, 229, 230, 294, 344, 352, 362, 364, 371, 376, 388, 389, 399, 473, 504, 510, 518, 520, 551, 616, 657, 669, 769]","[15, 137, 139, 204, 285, 330, 440, 534, 42, 44, 149, 220, 222, 241, 332, 477, 691]",S5DJ.tsv,S0275,S0276
the seminar,2,29,[0],[29],S5DJ.tsv,S0275,S0276
into the,2,29,"[0, 378, 399]",[29],S5DJ.tsv,S0275,S0276
be like,2,31,"[0, 14, 17, 398, 409, 473, 503, 510, 511, 516]","[31, 35, 74, 115, 118, 127, 133, 137, 157, 169, 187, 226, 330, 332, 413, 425, 524, 534, 558, 602, 613, 627, 629, 676]",S5DJ.tsv,S0275,S0276
be like oh,3,35,"[0, 510, 511, 516]","[35, 332]",S5DJ.tsv,S0275,S0276
i go,2,42,[0],[42],S5DJ.tsv,S0275,S0276
go to,2,42,"[0, 294, 364, 388, 473, 504, 510, 518, 616, 669]","[42, 149, 220, 222, 440, 477, 691, 44, 241, 332]",S5DJ.tsv,S0275,S0276
i be,2,42,"[0, 14, 17, 18, 20, 41, 91, 196, 325, 344, 409, 503, 516, 702]","[42, 121, 629, 676, 737, 118, 627, 127, 330]",S5DJ.tsv,S0275,S0276
i go to the,4,44,[0],"[44, 332]",S5DJ.tsv,S0275,S0276
bring,1,115,"[0, 364]",[115],S5DJ.tsv,S0275,S0276
i be like,3,118,"[0, 17, 503, 516]","[118, 127, 330, 627]",S5DJ.tsv,S0275,S0276
tell me,2,137,[0],[137],S5DJ.tsv,S0275,S0276
have a,2,149,"[0, 277, 376, 378, 388, 638, 647, 661, 722, 723]","[149, 637, 721, 282]",S5DJ.tsv,S0275,S0276
tell,1,167,"[0, 245, 407, 483, 510]","[167, 330, 534]",S5DJ.tsv,S0275,S0276
classroom,1,235,[0],[235],S5DJ.tsv,S0275,S0276
go to the,3,241,"[0, 504]","[241, 332]",S5DJ.tsv,S0275,S0276
i have,2,274,"[0, 17, 57, 195, 283, 350, 410, 704, 710, 720, 722, 723, 769]","[274, 287, 586, 282]",S5DJ.tsv,S0275,S0276
i have a,3,282,"[0, 722, 723]",[282],S5DJ.tsv,S0275,S0276
when i,2,282,"[0, 409, 702]",[282],S5DJ.tsv,S0275,S0276
to the,2,592,"[0, 449, 493, 504]",[592],S5DJ.tsv,S0275,S0276
like oh,2,611,"[0, 106, 510, 511, 516, 669]",[611],S5DJ.tsv,S0275,S0276
i be like what,4,627,[0],[627],S5DJ.tsv,S0275,S0276
ever,1,668,[0],"[668, 693]",S5DJ.tsv,S0275,S0276
what what,2,713,[0],"[713, 715]",S5DJ.tsv,S0275,S0276
know,1,25,"[2, 4, 8, 22, 24, 26, 41, 69, 81, 132, 192, 221, 259, 263, 267, 273, 283, 294, 300, 302, 304, 308, 338, 344, 350, 362, 364, 376, 388, 395, 407, 420, 422, 474, 476, 479, 496, 503, 510, 512, 529, 547, 597, 622, 649, 722]","[25, 52, 70, 90, 98, 102, 111, 123, 135, 167, 185, 220, 237, 264, 332, 335, 623, 627, 629, 639, 678, 695, 705, 163, 615, 633, 650, 652, 664, 671, 724]",S5DJ.tsv,S0275,S0276
there be,2,115,[2],[115],S5DJ.tsv,S0275,S0276
at the time,3,153,[2],[153],S5DJ.tsv,S0275,S0276
i know,2,163,"[2, 132, 221, 300, 362, 364, 388, 395, 420, 422, 503, 622, 722]","[163, 615, 633, 650, 652, 671, 724, 664]",S5DJ.tsv,S0275,S0276
but i,2,282,"[2, 391, 636, 670]","[282, 287, 429, 635, 652, 724]",S5DJ.tsv,S0275,S0276
the time,2,381,[2],[381],S5DJ.tsv,S0275,S0276
three,1,524,"[2, 14, 308, 622, 655, 744, 767]","[524, 699]",S5DJ.tsv,S0275,S0276
time,1,524,"[2, 26, 389, 496, 514, 638, 642, 669, 677]","[524, 664]",S5DJ.tsv,S0275,S0276
i mean,2,560,"[2, 196, 243, 391, 459, 479, 514, 636, 642, 645, 661, 767]","[560, 754]",S5DJ.tsv,S0275,S0276
mean,1,611,"[2, 196, 217, 243, 310, 388, 391, 459, 472, 479, 514, 636, 642, 645, 661, 663, 767]","[611, 754]",S5DJ.tsv,S0275,S0276
i know but,3,664,[2],[664],S5DJ.tsv,S0275,S0276
at the,2,664,"[2, 138, 329, 362, 371, 416, 614, 618, 738]","[664, 699]",S5DJ.tsv,S0275,S0276
yeah,1,11,"[4, 12, 14, 24, 28, 30, 49, 51, 85, 93, 106, 117, 130, 132, 148, 182, 211, 215, 223, 227, 234, 238, 253, 265, 267, 269, 281, 312, 327, 343, 358, 366, 372, 376, 378, 382, 389, 398, 405, 407, 414, 416, 420, 432, 473, 487, 503, 508, 521, 547, 599, 630, 655, 657, 659, 674, 704, 714, 718, 725, 736, 744, 746, 750]","[11, 42, 88, 111, 123, 131, 137, 187, 201, 210, 212, 268, 278, 291, 315, 359, 526, 544, 546, 548, 550, 552, 564, 572, 576, 578, 584, 586, 590, 592, 596, 604, 606, 608, 619, 633, 643, 654, 662, 703, 719, 735, 745, 752, 758]",S5DJ.tsv,S0275,S0276
i don't know,3,25,"[4, 8, 22, 24, 41, 69, 263, 302, 376, 407, 476]","[25, 90, 102, 123, 627, 629, 639, 678]",S5DJ.tsv,S0275,S0276
name,1,33,"[4, 6, 18, 26, 362, 367, 373, 388, 483, 545, 551]","[33, 435, 439, 588, 629]",S5DJ.tsv,S0275,S0276
know what,2,52,"[4, 24, 263, 300, 364, 376, 649]","[52, 70, 623, 705]",S5DJ.tsv,S0275,S0276
i don't,2,82,"[4, 8, 22, 24, 41, 69, 138, 263, 302, 362, 376, 388, 407, 434, 476, 479, 496, 510, 511, 520, 551, 595, 607, 616, 624, 626, 642, 645, 647, 649, 677, 686]","[82, 204, 250, 255, 258, 324, 635, 676, 693, 707, 733, 749, 90, 102, 123, 627, 629, 639, 678]",S5DJ.tsv,S0275,S0276
which be,2,524,"[4, 620]",[524],S5DJ.tsv,S0275,S0276
erm and,2,530,"[4, 499, 504, 511, 516, 620, 622]",[530],S5DJ.tsv,S0275,S0276
that's,1,21,"[6, 26, 34, 81, 91, 97, 162, 190, 236, 257, 271, 339, 343, 364, 376, 395, 436, 496, 501, 523, 533, 561, 585, 601, 614, 657, 732, 744, 761]","[21, 76, 102, 137, 155, 183, 185, 203, 218, 228, 252, 301, 311, 340, 361, 421, 425, 442, 635, 717, 745, 754]",S5DJ.tsv,S0275,S0276
her name,2,33,"[6, 18, 26, 367, 545]","[33, 439]",S5DJ.tsv,S0275,S0276
one,1,9,"[8, 10, 71, 83, 89, 247, 267, 296, 300, 302, 304, 399, 407, 487, 496, 514, 622, 688, 712, 714, 716, 720, 744, 746, 748, 751]","[9, 13, 44, 84, 86, 123, 266, 321, 435, 524, 538, 540, 552, 558, 562, 568, 683, 695, 699, 719, 752, 697]",S5DJ.tsv,S0275,S0276
erm erm,2,35,"[8, 14, 499]",[35],S5DJ.tsv,S0275,S0276
